repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3,dock_score,glide_score_xp,docking_status,pdb_id,nlrp3_dock_score,nlrp3_glide_score_xp,nlrp3_docking_status,nlrp3_pdb_id,s_u_percentile,s_n_ml_percentile,s_n_dock_percentile,s_n_percentile,pareto_front
REP_00745,CHEMBL2364624,PRADIGASTAT,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,GXALXAKNHIROPE-QAQDUYKDSA-N,455.48,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1cncc(Nc2ccc(-c3ccc(C4CCCCC4)cc3)nc2)c1,1213,-6.87,-6.87,docked,9DKB,-6.628,-6.628,docked,7ALV,23.322784810126585,23.734177215189874,55.094936708860764,55.094936708860764,False
REP_06209,CHEMBL4163691,POSELTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,LZMJNVRJMFMYQS-UHFFFAOYSA-N,470.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(Oc2nc(Nc3ccc(N4CCNCC4)cc3)nc3ccoc23)cc1,795,-6.869,-6.869,docked,9DKB,-5.902,-5.902,docked,7ALV,23.19620253164557,49.68354430379747,17.784810126582272,49.68354430379747,False
REP_03464,CHEMBL2105281,OPANIXIL,CCN(C(=O)c1cnc(N2CC(C)(C)NC2=O)nc1N)c1cccc(C(F)(F)F)c1,ZAVGHCJPBOQKEE-UHFFFAOYSA-N,422.41,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.77972746,83.29126096886645,True,,O=C(Nc1ccccc1)c1cnc(N2CCNC2=O)nc1,1391,-6.869,-6.869,docked,9DKB,-6.219,-6.219,docked,7ALV,23.19620253164557,12.531645569620252,31.518987341772153,31.518987341772153,False
REP_07333,CHEMBL6068392,ICOVAMENIB,C=CC(=O)N[C@@H]1CCCN(Cc2ccnc(C(=O)Nc3ccc(-c4cc5c(N6CCOCC6)ncnc5[nH]4)cc3)c2)C1,CPRLHPSXWZTPMC-XMMPIXPASA-N,566.67,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1ccc(-c2cc3c(N4CCOCC4)ncnc3[nH]2)cc1)c1cc(CN2CCCCC2)ccn1,638,-6.867,-6.867,docked,9DKB,-6.278,-6.278,docked,7ALV,23.10126582278481,49.68354430379747,34.367088607594944,49.68354430379747,False
REP_06870,CHEMBL5095094,CULMERCICLIB,CC(C)c1c2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2nn1C,LLFOBMRPWNABCB-UHFFFAOYSA-N,446.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cc(-c2ccc3n[nH]cc3c2)nc(Nc2ccc(N3CCNCC3)cn2)n1,852,-6.865,-6.865,docked,9DKB,-6.67,-6.67,docked,7ALV,23.037974683544306,49.68354430379747,57.49999999999999,57.49999999999999,False
REP_07951,CHEMBL4297421,COH-29,O=C(Nc1nc(-c2ccc(O)c(O)c2)c(-c2ccccc2)s1)c1ccc(O)c(O)c1,LGGDLPSXAGQFSG-UHFFFAOYSA-N,420.45,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1nc(-c2ccccc2)c(-c2ccccc2)s1)c1ccccc1,96,-6.863,-6.863,docked,9DKB,-6.409,-6.409,docked,7ALV,22.974683544303797,91.36075949367088,40.411392405063296,91.36075949367088,False
REP_02867,CHEMBL2104361,FLUMOXONIDE,COC(OC)C(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,IUIYEHXOIMMQJY-NGXOUOCZSA-N,496.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12,338,-6.862,-6.862,docked,9DKB,-6.048,-6.048,docked,7ALV,22.911392405063292,75.31645569620254,24.24050632911392,75.31645569620254,False
REP_07649,CHEMBL1952329,SGI-1776,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,MHXGEROHKGDZGO-UHFFFAOYSA-N,405.42,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.6406622,82.14929679047962,True,,c1ccc(-c2cnc3ccc(NCC4CCNCC4)nn23)cc1,1486,-6.861,-6.861,docked,9DKB,-6.002,-6.002,docked,7ALV,22.848101265822784,6.518987341772152,22.40506329113924,22.40506329113924,False
REP_00916,CHEMBL3989862,PEFCALCITOL,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)OCC(=O)NCC(F)(F)C(F)(F)F)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O,SVCSMAZYWOQCBW-NVJMFHFGSA-N,519.55,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,C=C1CCCCC1=CC=C1CCCC2C=CCC12,885,-6.858,-6.858,docked,9DKB,-7.112,-7.112,docked,7ALV,22.78481012658228,49.68354430379747,84.24050632911393,84.24050632911393,False
REP_00359,CHEMBL790,CHLORHEXIDINE,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,505.46,4.0,,False,True,False,primary_atc_phase,,Small molecule,MOL,1.0,98.35917778579156,True,,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccccc1)NC(=N)Nc1ccccc1,219,-6.856,-6.856,docked,9DKB,-6.686,-6.686,docked,7ALV,22.72151898734177,91.36075949367088,58.67088607594937,91.36075949367088,False
REP_07846,CHEMBL3764045,TAS-115,CNC(=O)c1cc2c(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)ccnc2cc1OC,ORRNXRYWGDUDOG-UHFFFAOYSA-N,518.57,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3ccccc23)cc1,1210,-6.854,-6.854,docked,9DKB,-6.536,-6.536,docked,7ALV,22.658227848101266,23.734177215189874,49.74683544303797,49.74683544303797,False
REP_00826,CHEMBL3287379,CONTEZOLID,O=C1C=CN(c2c(F)cc(N3C[C@H](CNc4ccon4)OC3=O)c(F)c2F)CC1,SULYVXZZUMRQAX-NSHDSACASA-N,408.34,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C1C=CN(c2ccc(N3CC(CNc4ccon4)OC3=O)cc2)CC1,347,-6.853,-6.853,docked,9DKB,-6.851,-6.851,docked,7ALV,22.563291139240505,75.31645569620254,69.5253164556962,75.31645569620254,False
REP_03985,CHEMBL2106377,DIPROTRIZOATE SODIUM,CCC(=O)Nc1c(I)c(NC(=O)CC)c(I)c(C(=O)[O-])c1I,OIXRDAZPDINJPT-UHFFFAOYSA-M,640.96,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccccc1,800,-6.853,-6.853,docked,9DKB,-6.392,-6.392,docked,7ALV,22.563291139240505,49.68354430379747,39.462025316455694,49.68354430379747,False
REP_01891,CHEMBL1555467,ANAZOLENE,O=S(=O)(O)c1cc(O)c2c(/N=N/c3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)cc(S(=O)(=O)O)cc2c1,QFVHZQCOUORWEI-ZQHSETAFSA-N,629.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc(Nc2ccc(N=Nc3cccc4ccccc34)c3ccccc23)cc1,1144,-6.85,-6.85,docked,9DKB,-6.201,-6.201,docked,7ALV,22.468354430379744,23.734177215189874,30.569620253164555,30.569620253164555,False
REP_01535,CHEMBL1231124,AZD-1480,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,PDOQBOJDRPLBQU-QMMMGPOBSA-N,348.77,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1cnc(CNc2nccc(Nc3ccn[nH]3)n2)nc1,484,-6.845,-6.845,docked,9DKB,-6.625,-6.625,docked,7ALV,22.40506329113924,75.31645569620254,54.84177215189874,75.31645569620254,False
REP_03025,CHEMBL2104643,AMINOPTERIN SODIUM,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)cnc2n1,TVZGACDUOSZQKY-LBPRGKRZSA-L,438.4,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.7460674,82.94266137756942,True,,c1ccc(NCc2cnc3ncncc3n2)cc1,1420,-6.84,-6.84,docked,9DKB,-5.843,-5.843,docked,7ALV,22.34177215189873,10.69620253164557,15.949367088607591,15.949367088607591,False
REP_07977,CHEMBL429844,ORE-1001,CC(C)C[C@H](N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O,NTCCRGGIJNDEAB-IRXDYDNUSA-N,428.32,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(Cn2ccnc2)cc1,367,-6.839,-6.839,docked,9DKB,-6.409,-6.409,docked,7ALV,22.24683544303797,75.31645569620254,40.411392405063296,75.31645569620254,False
REP_07962,CHEMBL4297465,GCC-4401C,O=C(NC[C@H]1CN(c2ccc(N3CCNC=N3)cc2)C(=O)O1)c1ccc(Cl)s1,ZFDKSINSDZTWFU-AWEZNQCLSA-N,419.89,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NCC1CN(c2ccc(N3CCNC=N3)cc2)C(=O)O1)c1cccs1,912,-6.839,-6.839,docked,9DKB,-6.839,-6.839,docked,7ALV,22.24683544303797,49.68354430379747,68.76582278481013,68.76582278481013,False
REP_08266,CHEMBL6068537,ASP-7657,O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)c1cc(C(F)(F)F)cc2ccn(Cc3ccc4ccccc4n3)c12,HBDTYYZZYCVTIJ-UAPYVXQJSA-N,509.53,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C(NCC1CCCCC1)c1cccc2ccn(Cc3ccc4ccccc4n3)c12,499,-6.838,-6.838,docked,9DKB,-7.188,-7.188,docked,7ALV,22.151898734177212,75.31645569620254,87.46835443037975,87.46835443037975,False
REP_07912,CHEMBL4289017,PF-03814735,CC(=O)NCC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)cc12,RYYNGWLOYLRZLK-RBUKOAKNSA-N,474.49,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cc(NC2CCC2)nc(Nc2ccc3c(c2)C2CCC3N2)n1,911,-6.833,-6.833,docked,9DKB,-6.688,-6.688,docked,7ALV,22.088607594936704,49.68354430379747,58.765822784810126,58.765822784810126,False
REP_00833,CHEMBL3318007,PIMODIVIR,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,JGPXDNKSIXAZEQ-SBBZOCNPSA-N,399.4,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cnc2[nH]cc(-c3nccc(NC4CC5CCC4CC5)n3)c2c1,166,-6.832,-6.832,docked,9DKB,-6.748,-6.748,docked,7ALV,21.993670886075943,91.36075949367088,63.22784810126583,91.36075949367088,False
REP_07910,CHEMBL4279521,PF-05241328,Cc1nn(-c2cnc(OCC(C)C)c(Cl)c2)c2ccc(C(=O)NS(C)(=O)=O)cc12,RVTSXVZXEGFIPW-UHFFFAOYSA-N,436.92,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cncc(-n2ncc3ccccc32)c1,816,-6.832,-6.832,docked,9DKB,-6.33,-6.33,docked,7ALV,21.993670886075943,49.68354430379747,36.424050632911396,49.68354430379747,False
REP_02421,CHEMBL1980297,ILORASERTIB,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,WPHKIQPVPYJNAX-UHFFFAOYSA-N,488.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1ccccc1)Nc1ccc(-c2csc3c(-c4cn[nH]c4)cncc23)cc1,1092,-6.828,-6.828,docked,9DKB,-6.342,-6.342,docked,7ALV,21.898734177215186,49.68354430379747,36.83544303797468,49.68354430379747,False
REP_06723,CHEMBL4783351,EMAVUSERTIB,Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CC[C@@H](O)C3)co2)ccn1,SJHNWSAWWOAWJH-MRXNPFEDSA-N,491.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1cc2oc(N3CCOCC3)nc2nc1N1CCCC1)c1coc(-c2ccncc2)n1,1065,-6.825,-6.825,docked,9DKB,-6.254,-6.254,docked,7ALV,21.835443037974688,49.68354430379747,33.22784810126582,49.68354430379747,False
REP_05105,CHEMBL2364634,SISAPRONIL,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C1(C(F)(F)F)CC1(F)F,VBAVKJPWXSLDSG-UHFFFAOYSA-N,465.13,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc(-n2cc(C3CC3)cn2)cc1,1146,-6.823,-6.823,docked,9DKB,-6.818,-6.818,docked,7ALV,21.772151898734183,23.734177215189874,67.5632911392405,67.5632911392405,False
REP_01372,CHEMBL11417,STREPTONIGRIN,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,PVYJZLYGTZKPJE-UHFFFAOYSA-N,506.47,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1C=CC(=O)c2nc(-c3cc(-c4ccccc4)ccn3)ccc21,150,-6.82,-6.82,docked,9DKB,-6.928,-6.928,docked,7ALV,21.708860759493675,91.36075949367088,74.5253164556962,91.36075949367088,False
REP_03678,CHEMBL2105588,ELANZEPINE,CN(C)CC/C=C1\c2ccccc2CNc2cc(Cl)ccc21,YXZWPKTWLHVLEY-CAOOACKPSA-N,312.84,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,C=C1c2ccccc2CNc2ccccc21,857,-6.818,-6.818,docked,9DKB,-5.153,-5.153,docked,7ALV,21.64556962025317,49.68354430379747,3.7658227848101244,49.68354430379747,False
REP_03810,CHEMBL2106056,CRONIDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC3(CCN(c4ccc(Cl)cc4)CC3)O2)[C@H]1c1cccc([N+](=O)[O-])c1,CNIJVNPIIHWRRP-WKDCXCOVSA-N,598.05,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(OCC1COC2(CCN(c3ccccc3)CC2)O1)C1=CNC=CC1c1ccccc1,880,-6.817,-6.817,docked,9DKB,-7.302,-7.302,docked,7ALV,21.58227848101266,49.68354430379747,91.10759493670886,91.10759493670886,False
REP_03084,CHEMBL2104722,PICLOXYDINE,N=C(NC(=N)N1CCN(C(=N)NC(=N)Nc2ccc(Cl)cc2)CC1)Nc1ccc(Cl)cc1,YNCLPFSAZFGQCD-UHFFFAOYSA-N,475.39,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,N=C(NC(=N)N1CCN(C(=N)NC(=N)Nc2ccccc2)CC1)Nc1ccccc1,480,-6.816,-6.816,docked,9DKB,-7.13,-7.13,docked,7ALV,21.518987341772156,75.31645569620254,85.0,85.0,False
REP_05490,CHEMBL3142543,BUTOBENDINE,CC[C@@H](COC(=O)c1cc(OC)c(OC)c(OC)c1)N(C)CCN(C)[C@@H](CC)COC(=O)c1cc(OC)c(OC)c(OC)c1,ZKSIPEYIAHUPNM-ZEQRLZLVSA-N,620.74,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(OCCNCCNCCOC(=O)c1ccccc1)c1ccccc1,1227,-6.814,-6.814,docked,9DKB,-5.681,-5.681,docked,7ALV,21.455696202531648,23.734177215189874,11.708860759493668,23.734177215189874,False
REP_02387,CHEMBL1950289,TANZISERTIB,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,IBGLGMOPHJQDJB-IHRRRGAJSA-N,448.45,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(Nc2nc3cnc(NC4CCCCC4)nc3n2C2CCOC2)cc1,1075,-6.813,-6.813,docked,9DKB,-7.053,-7.053,docked,7ALV,21.392405063291143,49.68354430379747,81.20253164556962,81.20253164556962,False
REP_02896,CHEMBL2104454,DROCINONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC[C@H]5CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,GZBONOYGBJSTHF-QLRNAMTQSA-N,438.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5151019,80.99531193653084,True,,O=C1CCC2C(CCC3C2CCC2C3CC3OCOC32)C1,1582,-6.809,-6.809,docked,9DKB,-5.869,-5.869,docked,7ALV,21.329113924050635,0.44303797468354433,16.77215189873418,16.77215189873418,False
REP_05618,CHEMBL3349001,AVN-944,CC[C@H](CC#N)OC(=O)N[C@@H](C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,GYCPCOJTCINIFZ-OXJNMPFZSA-N,477.52,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccc1)Nc1ccc(-c2cnco2)cc1,141,-6.807,-6.807,docked,9DKB,-6.542,-6.542,docked,7ALV,21.17088607594937,91.36075949367088,50.15822784810127,91.36075949367088,False
REP_05594,CHEMBL3301674,IFETROBAN SODIUM,CCCCCNC(=O)c1coc([C@H]2[C@@H](Cc3ccccc3CCC(=O)[O-])[C@@H]3CC[C@H]2O3)n1,BBPRUNPUJIUXSE-DXKRWKNPSA-M,439.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(CC2C3CCC(O3)C2c2ncco2)cc1,375,-6.807,-6.807,docked,9DKB,-6.603,-6.603,docked,7ALV,21.17088607594937,75.31645569620254,53.70253164556962,75.31645569620254,False
REP_01009,CHEMBL4297598,LINRODOSTAT,C[C@@H](C(=O)Nc1ccc(Cl)cc1)C1CCC(c2ccnc3ccc(F)cc23)CC1,KRTIYQIPSAGSBP-KLAILNCOSA-N,410.92,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(CC1CCC(c2ccnc3ccccc23)CC1)Nc1ccccc1,1031,-6.807,-6.807,docked,9DKB,-6.729,-6.729,docked,7ALV,21.17088607594937,49.68354430379747,61.74050632911392,61.74050632911392,False
REP_07204,CHEMBL574737,UCN-01,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,PBCZSGKMGDDXIJ-KRUBCLEUSA-N,482.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.55645365,81.4400769323236,True,,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCCC3O1,1545,-6.807,-6.807,docked,9DKB,-6.437,-6.437,docked,7ALV,21.17088607594937,2.7848101265822782,42.120253164556964,42.120253164556964,False
REP_03680,CHEMBL2105590,UREDOFOS,CCOP(=O)(NC(=S)Nc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1)OCC,NDXFLHPUUKVXLQ-UHFFFAOYSA-N,500.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1ccccc1)NS(=O)(=O)c1ccccc1,858,-6.806,-6.806,docked,9DKB,-5.988,-5.988,docked,7ALV,21.012658227848103,49.68354430379747,21.835443037974688,49.68354430379747,False
REP_00789,CHEMBL286494,HYPERICIN,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,BTXNYTINYBABQR-UHFFFAOYSA-N,504.45,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=c1c2cccc3c4cccc5c(=O)c6cccc7c8cccc1c8c(c23)c(c54)c67,352,-6.805,-6.805,docked,9DKB,-6.008,-6.008,docked,7ALV,20.949367088607595,75.31645569620254,22.531645569620252,75.31645569620254,False
REP_02114,CHEMBL1721885,SU-014813,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,CTNPALGJUAXMMC-PMFHANACSA-N,442.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C1Nc2ccccc2C1=Cc1cc(C(=O)NCCCN2CCOCC2)c[nH]1,629,-6.804,-6.804,docked,9DKB,-7.122,-7.122,docked,7ALV,20.88607594936709,49.68354430379747,84.74683544303797,84.74683544303797,False
REP_00449,CHEMBL1231160,PEVONEDISTAT,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,MPUQHZXIXSTTDU-QXGSTGNESA-N,443.53,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc2c(c1)CCC2Nc1ncnc2c1ccn2C1CCCC1,749,-6.802,-6.802,docked,9DKB,-6.677,-6.677,docked,7ALV,20.79113924050633,49.68354430379747,57.91139240506329,57.91139240506329,False
REP_00077,CHEMBL1206690,PARECOXIB,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,TZRHLKRLEZJVIJ-UHFFFAOYSA-N,370.43,4.0,,False,True,True,primary_atc_phase,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(-c2conc2-c2ccccc2)cc1,1036,-6.802,-6.802,docked,9DKB,-5.976,-5.976,docked,7ALV,20.79113924050633,49.68354430379747,21.17088607594937,49.68354430379747,False
REP_05999,CHEMBL3989498,ZOTICASONE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)S[C@@H]1CCOC1=O,OJRPWVDDBGJONP-PQUGYNIPSA-N,496.57,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.95806694,96.6943142204592,True,,O=C1C=CC2C(=C1)CCC1C2CCC2C(C(=O)SC3CCOC3=O)CCC21,276,-6.8,-6.8,docked,9DKB,-6.107,-6.107,docked,7ALV,20.696202531645568,82.59493670886076,26.740506329113924,82.59493670886076,False
REP_05043,CHEMBL222460,BMS-223131,O=c1[nH]c2ccc(C(F)(F)F)cc2c(-c2cc(Cl)ccc2O)c1CCO,QESHSZWKJULSAR-UHFFFAOYSA-N,383.75,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1cc(-c2ccccc2)c2ccccc2[nH]1,1018,-6.798,-6.798,docked,9DKB,-5.93,-5.93,docked,7ALV,20.632911392405063,49.68354430379747,18.829113924050635,49.68354430379747,False
REP_06618,CHEMBL460289,MITOPODOZIDE,CCNNC(=O)[C@@H]1[C@H](c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2[C@H](O)[C@H]1CO)OCO3,CPTIBDHUFVHUJK-NZYDNVMFSA-N,474.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.79417646,83.36338502223825,True,,c1ccc(C2CCCc3cc4c(cc32)OCO4)cc1,1385,-6.797,-6.797,docked,9DKB,-5.184,-5.184,docked,7ALV,20.569620253164555,12.91139240506329,4.113924050632911,12.91139240506329,False
REP_07624,CHEMBL1738697,PF-00337210,CNC(=O)c1c(C)oc2cc(Oc3ccnc4cc(OCCN5CCOCC5)ccc34)ccc12,LGXVKMDGSIWEHL-UHFFFAOYSA-N,461.52,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cc(Oc2ccc3ccoc3c2)c2ccc(OCCN3CCOCC3)cc2n1,670,-6.795,-6.795,docked,9DKB,-6.608,-6.608,docked,7ALV,20.50632911392405,49.68354430379747,54.050632911392405,54.050632911392405,False
REP_08100,CHEMBL482967,CYC-116,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,GPSZYOIFQZPWEJ-UHFFFAOYSA-N,368.47,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1cc(-c2cncs2)nc(Nc2ccc(N3CCOCC3)cc2)n1,459,-6.794,-6.794,docked,9DKB,-6.044,-6.044,docked,7ALV,20.44303797468354,75.31645569620254,24.018987341772146,75.31645569620254,False
REP_04451,CHEMBL2107371,SELODENOSON,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,GWVQGVCXFNYGFP-PFHKOEEOSA-N,376.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.75173545,83.00276475537926,True,,c1nc(NC2CCCC2)c2ncn(C3CCCO3)c2n1,1415,-6.792,-6.792,docked,9DKB,-4.712,-4.712,docked,7ALV,20.379746835443036,11.012658227848101,0.9493670886076,11.012658227848101,False
REP_03504,CHEMBL2105343,STILBAZIUM IODIDE,CC[n+]1c(/C=C/c2ccc(N3CCCC3)cc2)cccc1/C=C/c1ccc(N2CCCC2)cc1,HQXWVXPBRCYGGM-UHFFFAOYSA-N,450.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,C(=Cc1cccc(C=Cc2ccc(N3CCCC3)cc2)[nH+]1)c1ccc(N2CCCC2)cc1,353,-6.791,-6.791,docked,9DKB,-6.081,-6.081,docked,7ALV,20.316455696202528,75.31645569620254,25.031645569620252,75.31645569620254,False
REP_02684,CHEMBL2104123,CORMETHASONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CC(F)(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,YXKFATPOEMHNMJ-KJEYTGHBSA-N,470.48,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,425,-6.788,-6.788,docked,9DKB,-6.01,-6.01,docked,7ALV,20.253164556962023,75.31645569620254,22.594936708860757,75.31645569620254,False
