canonical_smiles,name,chembl_id,in_production_1588,q_ge_0.5_top1,q_ge_0.5_top3,q_ge_0.5_top5
CC(C)CC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,BUTHIAZIDE,CHEMBL2104197,False,False,False,False
NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,BENZYLSULFAMIDE,CHEMBL2104196,False,False,False,False
CN(CCc1ccccc1)CCc1ccccc1,DEMELVERINE,CHEMBL2104216,False,False,False,False
CCCCc1nc2cc(CN3CCN(C(c4ccccc4)c4ccccc4)CC3)ccc2n1CC,BUTERIZINE,CHEMBL2104214,False,False,False,False
CSCCC(O)C(=O)O,DESMENINOL,CHEMBL2104213,False,False,False,False
COc1ccc(Cc2ncc(CN3CCN(c4ccccc4OC)CC3)c3cc(OC)c(OC)cc23)cc1OC,ELZIVERINE,CHEMBL2104212,False,False,False,False
CN(C)[C@@H](c1cccc(O)c1)[C@H]1CCCC[C@H]1O,CIRAMADOL,CHEMBL2104132,False,False,False,False
CCCCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,BUTOXYLATE,CHEMBL2104210,False,False,False,False
CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1,CAFEDRINE,CHEMBL2104207,False,False,False,False
CCCCCCCCCCCCNCCCNC(C)CC(=O)O,DAPABUTAN,CHEMBL2104206,False,False,False,False
C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C,CONESSINE,CHEMBL191703,False,False,False,False
COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(C)C2,GIRISOPAM,CHEMBL1915065,False,False,False,False
CC(C)[C@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,AR-42,CHEMBL191482,False,False,False,False
CN(CCCNCc1ccc2c(c1)OCO2)c1nc(-n2ccnc2)ns1,KD7040,CHEMBL1911882,False,False,False,False
CN(C)Cc1ccc(CSCCN/C(=C\[N+](=O)[O-])NCc2ccc3c(c2)OCO3)o1,NIPEROTIDINE,CHEMBL1909284,False,False,False,False
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,NAFENOPIN,CHEMBL1909070,False,False,False,False
N[C@@H](Cc1ccc(OCCF)cc1)C(=O)O,O-(2-FLUOROETHYL)-L-TYROSINE,CHEMBL1908892,False,False,False,False
CN(C)c1ccc([C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,ONAPRISTONE,CHEMBL1908373,False,False,False,False
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]c(Br)c(c34)C[C@H]2N(C)C1,BROMERGURIDE,CHEMBL2104211,False,False,False,False
CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,BENZOXONIUM CHLORIDE,CHEMBL2104255,False,False,False,False
CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1,ETOXERIDINE,CHEMBL2104254,False,False,False,False
CCCCC1(COC(=O)c2ccc(Cl)cc2)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,FECLOBUZONE,CHEMBL2104250,False,False,False,False
Cn1nc(-c2cccnc2)nc1-c1ccccc1CO,FEPITRIZOL,CHEMBL2104249,False,False,False,False
Cc1ccc2c(Br)cc(Br)c(OC(=O)c3ccccc3)c2n1,BROXALDINE,CHEMBL2104247,False,False,False,False
C[N+](C)(C)CCO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,CHOLINE GLUCONATE,CHEMBL2104182,False,False,False,False
OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,CHLORALOSE,CHEMBL2104181,False,False,False,False
Cc1cc(C)c(C2CCCCC2)c(O)c1,CYCLOMENOL,CHEMBL2104180,False,False,False,False
NC1=NCC(c2ccc(Cl)cc2)O1,CLOMINOREX,CHEMBL2104179,False,False,False,False
OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,CLOXYPENDYL,CHEMBL2104176,False,False,False,False
CCOC(=O)N(Cc1ccccc1)C1CC1,ENCYPRATE,CHEMBL2104204,False,False,False,False
Clc1nc(-n2ccnc2)c2ccccc2c1-c1ccccc1,CLIMIQUALINE,CHEMBL2104173,False,False,False,False
CN(C)CCN1C(=O)c2cccnc2Sc2ccccc21,BEPIASTINE,CHEMBL2104171,False,False,False,False
COC(=O)CCC=C=CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1ccccc1,ENPROSTIL,CHEMBL2104194,False,False,False,False
CN(C)CCC(Oc1ccc2oc(-c3ccccc3)cc(=O)c2c1)c1ccccc1,ANSOXETINE,CHEMBL2104191,False,False,False,False
CN1CCCC1COC(=O)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,BICLOFIBRATE,CHEMBL2104189,False,False,False,False
O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,CLORETHATE,CHEMBL2104188,False,False,False,False
CCCC(=O)O[C@]1(C(=O)CS)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,BUTIXOCORT,CHEMBL2104187,False,False,False,False
COc1cc(/C=C/C(=O)N2CCCCCCC2)cc(OC)c1OC,CINOCTRAMIDE,CHEMBL2104186,False,False,False,False
CO/N=C/[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,BRASOFENSINE,CHEMBL2104184,False,False,False,False
Cc1cccc(C(N)=O)c1O,CRESOTAMIDE,CHEMBL2104183,False,False,False,False
Cc1cc2nc(N)nc(N)n2n1,DAMETRALAST,CHEMBL2104205,False,False,False,False
NC(=O)COC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,COLFENAMATE,CHEMBL2104175,False,False,False,False
CC(=O)Nn1cnc(=O)c(C#N)c1,CIAPILOME,CHEMBL2104115,False,False,False,False
O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,CINUPERONE,CHEMBL2104113,False,False,False,False
O=C1CCCC1(CCN1CCOCC1)C1=CCCC1,CYCLEXANONE,CHEMBL2104110,False,False,False,False
CCN(CC)CCN(CC)CC(=O)Nc1ccccc1Cl,CLODACAINE,CHEMBL2104109,False,False,False,False
CCC(CCCCC1CCC2CC(=O)CC12)OC,CIOTERONEL,CHEMBL2104105,False,False,False,False
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CCCC[C@@H]4[C@H]3CC[C@@]21C,CINGESTOL,CHEMBL2104104,False,False,False,False
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,CLOCAPRAMINE,CHEMBL2104103,False,False,False,False
CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1,CINFENINE,CHEMBL2104102,False,False,False,False
CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC1CCCCC1,CLINOLAMIDE,CHEMBL2104127,False,False,False,False
CC(=O)O[C@]1(C(C)=O)[C@H](C)C[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CLOMEGESTONE ACETATE,CHEMBL2104126,False,False,False,False
CCCC(c1ccc(CCCl)cc1)c1c(O)c2ccccc2oc1=O,CLOCOUMAROL,CHEMBL2104148,False,False,False,False
CC(C(=O)O)c1ccc2c(c1)Cc1ccccc1-2,CICLOPROFEN,CHEMBL2104122,False,False,False,False
O=C(O)c1cscc1Nc1c(Cl)cccc1Cl,CLANTIFEN,CHEMBL2104120,False,False,False,False
Clc1cccc(Cl)c1/N=C1/NCCO1,CLIDAFIDINE,CHEMBL2104119,False,False,False,False
CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,CITATEPINE,CHEMBL2104117,False,False,False,False
CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,CHLORHEXADOL,CHEMBL2104116,False,False,False,False
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341,NORCODEINE,CHEMBL1908321,False,False,False,False
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,NORGESTRIENONE,CHEMBL1908319,False,False,False,False
C/C=C(/CC)C(=O)NC(N)=O,ECTYLUREA,CHEMBL1908316,False,False,False,False
CC(=O)S[C@@H]1CC2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H]([C@@H]4C[C@@H]4[C@@]34CCC(=O)O4)[C@H]12,MESPIRENONE,CHEMBL1908314,False,False,False,False
CC1C2CCC(C2)C1CN(CCO)C(=O)c1ccc(Cl)cc1,CLOCANFAMIDE,CHEMBL2104134,False,False,False,False
NC(=O)C1c2ccccc2C=Cc2ccccc21,CITENAMIDE,CHEMBL2104133,False,False,False,False
O=C1C(CC2CCCO2)C(=O)N2c3ccccc3-c3ccccc3N12,CINNOFURADIONE,CHEMBL2104125,False,False,False,False
O=C([O-])O.O=S(=O)(O)c1cc(I)c(O)c2ncccc12,CHINIOFON,CHEMBL2104146,False,False,False,False
CC(C)(C)NCC(O)COc1ccccc1-c1ccccc1,BERLAFENONE,CHEMBL2104145,False,False,False,False
CC[N+]([O-])(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,CLOMIFENOXIDE,CHEMBL2104143,False,False,False,False
O=C(Nc1ccccc1)OCC1(COC(=O)Nc2ccccc2)CCCC1,CYCLARBAMATE,CHEMBL2104142,False,False,False,False
CC[N+]1(C)CCC(OC(=O)C(c2noc3ccccc23)N2CCCCCC2)CC1,BEPERIDIUM IODIDE,CHEMBL2104138,False,False,False,False
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)/C=C/c1ccccc1,CINMETACIN,CHEMBL2104135,False,False,False,False
Cc1ncc2c(c1O)COC2c1ccc(Cl)cc1,CICLETANINE,CHEMBL191886,False,False,False,False
CN(C)C1CCc2[nH]c3ccccc3c2C1,CYCLINDOLE,CHEMBL2104160,False,False,False,False
CN(C)CCCN1c2ccccc2C=Cc2ccccc21,DEPRAMINE,CHEMBL2104158,False,False,False,False
CN1C(=N)N(c2ccc(Cl)cc2)CC1=O,CLAZOLIMINE,CHEMBL2104156,False,False,False,False
Cc1ccccc1CN1CCN(CCSC(c2ccccc2)c2ccccc2Cl)CC1,BENTIPIMINE,CHEMBL2104162,False,False,False,False
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,CYAMEMAZINE,CHEMBL2104153,False,False,False,False
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1ccco1,CEFURACETIME,CHEMBL2104152,False,False,False,False
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1CC1CC1,CIPROPRIDE,CHEMBL2104151,False,False,False,False
CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21,BEZITRAMIDE,CHEMBL2104149,False,False,False,False
CC(C(=O)O)c1ccc(C(=O)c2cccs2)c(Cl)c1,CLIPROFEN,CHEMBL2104170,False,False,False,False
CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@H]1CC,BETAMEPRODINE,CHEMBL2104168,False,False,False,False
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(O)C(Cl)(Cl)Cl,CLOXESTRADIOL,CHEMBL2104167,False,False,False,False
CC[C@]1(O)CC[C@H]2[C@@H]3CC=C4CCCC[C@@H]4[C@H]3CC[C@@]21C,BOLENOL,CHEMBL2104166,False,False,False,False
[O-][N+]1=C(c2ccccc2)c2cc(Cl)ccc2N=C(NCC2CC2)C1,CYPRAZEPAM,CHEMBL2104165,False,False,False,False
NC(=O)CN1Cc2ccccc2OC1=O,CAROXAZONE,CHEMBL2104164,False,False,False,False
CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2CC(CCCCC(=O)OC)=C[C@H]2C[C@H]1O,CLINPROST,CHEMBL2104163,False,False,False,False
COc1cc(/C=C/C(=O)N2CCN(CC(=O)NC(C)C)CC2)cc(OC)c1OC,CINPROPAZIDE,CHEMBL2104155,False,False,False,False
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,OXYRIDAZINE,CHEMBL2006561,False,False,False,False
O=C1CCCCC1CN1CCCCC1,PIMECLONE,CHEMBL2005520,False,False,False,False
CCN(CC)C(=S)SC(=S)N(CC)CC,SULFIRAM,CHEMBL2004297,False,False,False,False
CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,ESONARIMOD,CHEMBL2003782,False,False,False,False
NC(=O)CN1C=CCC(C(N)=O)=C1,CARICOTAMIDE,CHEMBL2000716,False,False,False,False
O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)SC1=S,CLAFICAPAVIR,CHEMBL200022,False,False,False,False
O=C1C(O)=C(CCCCCCCCC2CCCCC2)C(=O)c2ccccc21,MENOCTONE,CHEMBL1999063,False,False,False,False
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CC[Si](C)(C)C,COSITECAN,CHEMBL1997373,False,False,False,False
O=c1c2cccnc2oc2c(Cl)cc(-c3nnn[nH]3)cc12,TRAXANOX,CHEMBL2009696,False,False,False,False
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4C[C@H]3C[C@@H]12,SANCYCLINE,CHEMBL2009312,False,False,False,False
Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1,AZABON,CHEMBL2103973,False,False,False,False
CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCN(C(=N)NC(=N)N)CC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,GUAMECYCLINE,CHEMBL2008915,False,False,False,False
CNC(C)Cc1ccc(O)cc1,PHOLEDRINE,CHEMBL2008672,False,False,False,False
N=C(N)NCC1CCCCCCN1,GUANAZODINE,CHEMBL2008565,False,False,False,False
CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,ETYMEMAZINE,CHEMBL2008544,False,False,False,False
CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,LUCANTHONE HYDROCHLORIDE,CHEMBL2007389,False,False,False,False
Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2,TILNOPROFEN ARBAMEL,CHEMBL1968603,False,False,False,False
O=C(NC1CCCCC1)NS(=O)(=O)c1ccc2c(c1)CCC2,GLYHEXAMIDE,CHEMBL1968544,False,False,False,False
CCCC1(CC(=O)O)OCCc2c1[nH]c1ccccc21,PRODOLIC ACID,CHEMBL1968386,False,False,False,False
CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,DUBERMATINIB,CHEMBL2022968,False,False,False,False
CCc1c(C)cc(C(=O)NC2(C(=O)O)CCCCC2)c(=O)n1Cc1ccc(F)cc1,S-777469,CHEMBL2019090,False,False,False,False
O=C(N/N=C/c1ccccc1O)c1ccncc1,SALINAZID,CHEMBL201761,False,False,False,False
CC1c2ccccc2Cn2cc3c(c21)C(=O)c1cccc(OP(=O)(O)OCc2ccccc2)c1C3=O,FOSQUIDONE,CHEMBL2009105,False,False,False,False
CC1(CCCc2cc(=O)oc3[nH]c(=O)[nH]c(=O)c23)CC1,SCH-900271,CHEMBL2036958,False,False,False,False
CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O,ADICILLIN,CHEMBL2023705,False,False,False,False
O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O,FANAPANEL,CHEMBL19892,False,False,False,False
Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,AUS-131,CHEMBL198877,False,False,False,False
O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,ENSULIZOLE,CHEMBL1987518,False,False,False,False
CCCCNCC(O)c1ccc(O)cc1,BAMETHAN,CHEMBL1987462,False,False,False,False
O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O,LOBENZARIT,CHEMBL1986706,False,False,False,False
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,SULISOBENZONE,CHEMBL2059073,False,False,False,False
CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)cc3)n2CCN1C(=O)CN,GANAPLACIDE,CHEMBL2058833,False,False,False,False
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,SEPRANOLONE,CHEMBL2057301,False,False,False,False
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,HYOSCYAMINE,CHEMBL1331216,False,False,False,False
CN1CC(O)C2=C/C(=N/NC(N)=O)C(=O)C=C21,CARBAZOCHROME,CHEMBL2051960,False,False,False,False
CCOC(=O)[C@@]1(CCCCCCOc2ccc(Cl)cc2)CO1,ETOMOXIR,CHEMBL2051959,False,False,False,False
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,OMOCONAZOLE,CHEMBL2046550,False,False,False,False
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sc(OC(C)=O)cc2C1,SUMECIGREL,CHEMBL2042273,False,False,False,False
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,METHYLBENACTYZIUM,CHEMBL1996652,False,False,False,False
c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,FANETIZOLE,CHEMBL1993793,False,False,False,False
C[S+](C)CC[C@H](N)C(=O)O,METHYLMETHIONINE SULFONIUM CHLORIDE,CHEMBL1797128,False,False,False,False
COc1ccc(-c2cc(=S)ss2)cc1,ANETHOLTRITHION,CHEMBL178862,False,False,False,False
COCCCOc1ccnc(C[S@@+]([O-])c2nc3ccccc3[nH]2)c1C,DEXRABEPRAZOLE,CHEMBL1615209,False,False,False,False
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,DIFENPIRAMIDE,CHEMBL1489662,False,False,False,False
C[N+](C)(C)C[C@H](O)CC(=O)[O-],LEVOCARNITINE,CHEMBL1149,False,False,False,False
C[C@H](CSC(=O)C(C)(C)C)C(=O)N(CC(=O)O)C1CCCC1,PIVOPRIL,CHEMBL2051970,False,False,False,False
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,DIFENOXIN,CHEMBL1201321,False,False,False,False
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,DICYCLOMINE,CHEMBL1123,False,False,False,False
COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,ESOMEPRAZOLE,CHEMBL1201320,False,False,False,False
O=C([O-])c1c(F)ccc2c1O[B-](O)(O)[C@@H]1C[C@H]21,XERUBORBACTAM SODIUM,CHEMBL6068479,False,False,False,False
Cc1c(Cl)cc(S(=O)(=O)[O-])cc1NC(=O)NC[C@H](N)C(=O)O,UPACICALCET SODIUM,CHEMBL6068422,False,False,False,False
N=C(N)NCCC(=O)O.N=C(N)NCCC(=O)O.O=C(O)CCC(=O)O,OMPENACLID SUCCINATE,CHEMBL6068402,False,False,False,False
C#CCOc1ccc2c(c1)c(-c1ccc(C(C)C)cc1)nc(=O)n2Cc1ccc(Br)cc1,AXT-914,CHEMBL6067992,False,False,False,False
C#CCOc1ccc2c(c1)c(-c1ccc(C(C)C)cc1)nc(=O)n2Cc1ccc(OC)c(OCC)c1,ATF-936,CHEMBL597800,False,False,False,False
C=CCc1cccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,PAC-1,CHEMBL591429,False,False,False,False
Cn1c(NC[C@@H](N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O,AMG-548,CHEMBL585902,False,False,False,False
CNC(C)Cc1ccccc1OC,METHOXYPHENAMINE,CHEMBL2010507,False,False,False,False
CCCCCCCC/C=C\CCCCCCC(O)C(=O)[O-],IDROXIOLEATE SODIUM,CHEMBL6068480,False,False,False,False
NC(=O)c1cccnc1,NIACINAMIDE,CHEMBL1140,False,False,False,False
CNC(=O)c1cccnc1,NICOTINYL METHYLAMIDE,CHEMBL11978,False,False,False,False
COc1ccccc1OCC(O)COC(N)=O,METHOCARBAMOL,CHEMBL1201117,False,False,False,False
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,MIGLUSTAT,CHEMBL1029,False,False,False,False
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,TOLMETIN,CHEMBL1020,False,False,False,False
C/C=C(/C(=C/C)c1ccc(O)cc1)c1ccc(O)cc1,DIENESTROL,CHEMBL1018,False,False,False,False
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,PHENYLBUTAZONE,CHEMBL101,False,False,False,False
CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,METHYLROSANILINE,CHEMBL592105,False,False,False,False
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,ROCURONIUM BROMIDE,CHEMBL1200648,False,False,False,False
O=C(Oc1ccccc1)c1ccccc1O,PHENYL SALICYLATE,CHEMBL1339216,False,False,False,False
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,BENDAZAC,CHEMBL1089221,False,False,False,False
N=C(Nc1c([N+](=O)[O-])cnc2ccccc12)N1CCOCC1,TROQUIDAZOLE,CHEMBL2009734,False,False,False,False
O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,PALONOSETRON,CHEMBL1189679,False,False,False,False
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CABERGOLINE,CHEMBL1201087,False,False,False,False
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,GLYCOPYRRONIUM BROMIDE,CHEMBL1201027,False,False,False,False
CC(C)(CO)[C@@H](O)C(=O)NCCCO,DEXPANTHENOL,CHEMBL1200979,False,False,False,False
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,CLIDINIUM BROMIDE,CHEMBL1200950,False,False,False,False
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,DYDROGESTERONE,CHEMBL1200853,False,False,False,False
C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,HOMATROPINE METHYLBROMIDE,CHEMBL1200851,False,False,False,False
CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,HYDROXYPROGESTERONE CAPROATE,CHEMBL1200848,False,False,False,False
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,DIPHENOXYLATE,CHEMBL1201294,False,False,False,False
C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,HEXOCYCLIUM,CHEMBL1201325,False,False,False,False
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,OXYPHENONIUM,CHEMBL1201286,False,False,False,False
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,METHANTHELINE,CHEMBL1201264,False,False,False,False
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,ISOPROPAMIDE,CHEMBL1201232,False,False,False,False
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,VECURONIUM,CHEMBL1201219,False,False,False,False
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,MEGESTROL ACETATE,CHEMBL1201139,False,False,False,False
CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,LUBIPROSTONE,CHEMBL1201134,False,False,False,False
Cn1cc(-c2cn(-c3ccc(OC(F)(F)F)cc3)c(=O)c3ncn(C)c23)cn1,AKEX-0011,CHEMBL5817452,False,False,False,False
CN1CC[C@@H](COC(=O)Nc2ccccc2-c2ccc(F)c(Cl)c2)C1,VELUFENACIN,CHEMBL5810614,False,False,False,False
COc1ccc(OC(C)C(=O)O)cc1,LACTISOLE,CHEMBL573448,False,False,False,False
O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,BALSALAZIDE,CHEMBL1201346,False,False,False,False
C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,DIPHEMANIL,CHEMBL1201340,False,False,False,False
O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,DANTROLENE,CHEMBL1201288,False,False,False,False
Cc1nccn1C[C@H]1CCc2c(c3cccc4c3n2CCC4)C1=O,CILANSETRON,CHEMBL2103778,False,False,False,False
O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1,AZABUPERONE,CHEMBL1965536,False,False,False,False
Nc1ccc2cc3ccc(N)cc3nc2c1,PROFLAVINE SULFATE,CHEMBL1964546,False,False,False,False
COc1ccc(Cc2cnc(N)nc2N)cc1OC,DIAVERIDINE,CHEMBL19633,False,False,False,False
COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,ENSACULIN,CHEMBL1963107,False,False,False,False
CCC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C,PROMEGESTONE,CHEMBL196003,False,False,False,False
CC(=O)NCCOC(=O)[C@H](Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,ARHALOFENATE,CHEMBL2103824,False,False,False,False
O=c1ncc(I)cn1[C@H]1C[C@H](O)[C@@H](CO)O1,ROPIDOXURIDINE,CHEMBL2103821,False,False,False,False
N[C@H](CCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O,GOLOTIMOD,CHEMBL2103812,False,False,False,False
CC(C)Cn1cnc2c(N)nc3cccnc3c21.CCS(=O)(=O)O,EPETIRIMOD ESYLATE,CHEMBL2103808,False,False,False,False
O=[N+]([O-])c1nccn1CC(O)C[18F],[18F]FLUOROMISONIDAZOLE,CHEMBL2037002,False,False,False,False
CC[C@H](C)CC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,COBIPROSTONE,CHEMBL2103799,False,False,False,False
