target_A_chembl,target_B_chembl,uniprot_A,uniprot_B,gene_A,gene_B,pref_A,pref_B,class_A,class_B,n_A,n_B,n_both_measured,theta_dual,theta_A_only,theta_B_only,theta_neither,strict_dual,strict_A_only,strict_B_only,strict_neither,strict_gray,min_strict_hardneg,directional_n10,formulation_n10,supports_strict_panel,supports_thin_panel,metal_either,metal_both,same_class
CHEMBL3231,CHEMBL2964,Q13464,P36507,ROCK1,MAP2K2,Rho-associated protein kinase 1,Dual specificity mitogen-activated protein kinase kinase 2,AGC protein kinase ROCK subfamily,STE protein kinase STE7 family,2776,222,100,41,18,10,31,16,6,1,17,60,1,1,1,0,0,0,0,0
CHEMBL3231,CHEMBL2068,Q13464,P29317,ROCK1,EPHA2,Rho-associated protein kinase 1,Ephrin type-A receptor 2,AGC protein kinase ROCK subfamily,Tyrosine protein kinase Eph family,2776,802,100,59,15,17,9,27,1,8,0,64,1,1,0,0,0,0,0,0
CHEMBL2938,CHEMBL3788,P05129,O00444,PRKCG,PLK4,Protein kinase C gamma type,Serine/threonine-protein kinase PLK4,AGC protein kinase PKC alpha subfamily,Other protein kinase PLK family,366,770,100,32,10,39,19,19,1,10,4,66,1,1,1,0,0,0,0,0
CHEMBL1868,CHEMBL2964,P17948,P36507,FLT1,MAP2K2,Vascular endothelial growth factor receptor 1,Dual specificity mitogen-activated protein kinase kinase 2,Tyrosine protein kinase VEGFR family,STE protein kinase STE7 family,1483,222,100,37,19,15,29,20,3,1,17,59,1,1,1,0,0,0,0,0
CHEMBL2850,CHEMBL5819,P49840,P51957,GSK3A,NEK4,Glycogen synthase kinase-3 alpha,Serine/threonine-protein kinase Nek4,CMGC protein kinase GSK family,Other protein kinase NEK family,1617,191,100,37,29,14,20,20,5,1,10,64,1,1,1,0,0,0,0,0
CHEMBL2964,CHEMBL5314,P36507,Q06418,MAP2K2,TYRO3,Dual specificity mitogen-activated protein kinase kinase 2,Tyrosine-protein kinase receptor TYRO3,STE protein kinase STE7 family,Tyrosine protein kinase Axl family,222,1899,100,38,14,15,33,17,1,2,20,60,1,1,1,0,0,0,0,0
CHEMBL4599,CHEMBL4482,Q07912,O96013,TNK2,PAK4,Activated CDC42 kinase 1,Serine/threonine-protein kinase PAK 4,Tyrosine protein kinase Ack family,STE protein kinase PAKB subfamily,799,616,100,35,17,15,33,15,5,1,20,59,1,1,1,0,0,0,0,0
CHEMBL1957,CHEMBL1955,P08069,P35916,IGF1R,FLT4,Insulin-like growth factor 1 receptor,Vascular endothelial growth factor receptor 3,Tyrosine protein kinase InsR family,Tyrosine protein kinase VEGFR family,2522,813,99,36,16,19,28,21,1,8,6,63,1,1,1,0,0,0,0,0
CHEMBL2527,CHEMBL2148,O96017,P52333,CHEK2,JAK3,Serine/threonine-protein kinase Chk2,Tyrosine-protein kinase JAK3,CAMK protein kinase RAD53 family,Tyrosine protein kinase JakA family,805,7463,99,65,11,14,9,27,1,4,3,64,1,1,0,0,0,0,0,0
CHEMBL2599,CHEMBL3831,P43405,Q7KZI7,SYK,MARK2,Tyrosine-protein kinase SYK,Serine/threonine-protein kinase MARK2,Tyrosine protein kinase Syk family,CAMK protein kinase MARK subfamily,5292,341,99,51,26,11,11,22,1,1,0,75,1,1,1,0,0,0,0,0
CHEMBL2959,CHEMBL4898,Q08881,Q16620,ITK,NTRK2,Tyrosine-protein kinase ITK/TSK,BDNF/NT-3 growth factors receptor,Tyrosine protein kinase Tec family,Tyrosine protein kinase Trk family,1431,821,99,74,11,10,4,47,1,2,0,49,1,1,0,0,0,0,0,0
CHEMBL2964,CHEMBL2007,P36507,P16234,MAP2K2,PDGFRA,Dual specificity mitogen-activated protein kinase kinase 2,Platelet-derived growth factor receptor alpha,STE protein kinase STE7 family,Tyrosine protein kinase PDGFR family,222,938,99,44,10,19,26,21,1,2,16,59,1,1,1,0,0,0,0,0
CHEMBL3717,CHEMBL4204,P08581,Q9HBH9,MET,MKNK2,Hepatocyte growth factor receptor,MAP kinase-interacting serine/threonine-protein kinase 2,Tyrosine protein kinase Met family,CAMK protein kinase MNK subfamily,4658,1711,99,50,22,12,15,21,5,1,2,70,1,1,1,0,0,0,0,0
CHEMBL2007,CHEMBL4599,P16234,Q07912,PDGFRA,TNK2,Platelet-derived growth factor receptor alpha,Activated CDC42 kinase 1,Tyrosine protein kinase PDGFR family,Tyrosine protein kinase Ack family,938,799,99,45,20,11,23,30,5,1,15,48,1,1,1,0,0,0,0,0
CHEMBL2971,CHEMBL3920,O60674,Q04759,JAK2,PRKCQ,Tyrosine-protein kinase JAK2,Protein kinase C theta type,Tyrosine protein kinase JakA family,AGC protein kinase PKC delta subfamily,12711,1061,98,38,16,12,32,20,6,1,19,52,1,1,1,0,0,0,0,0
CHEMBL2695,CHEMBL5543,Q05397,Q9Y463,PTK2,DYRK1B,Focal adhesion kinase 1,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Tyrosine protein kinase Fak family,CMGC protein kinase Dyrk1 subfamily,2216,994,98,29,10,23,36,15,1,9,23,50,1,1,1,0,0,0,0,0
CHEMBL3587,CHEMBL5261,Q02750,Q7L7X3,MAP2K1,TAOK1,Dual specificity mitogen-activated protein kinase kinase 1,Serine/threonine-protein kinase TAO1,STE protein kinase STE7 family,STE protein kinase TAO subfamily,1100,481,98,39,22,10,27,15,4,1,12,66,1,1,1,0,0,0,0,0
CHEMBL3920,CHEMBL5627,Q04759,P29376,PRKCQ,LTK,Protein kinase C theta type,Leukocyte tyrosine kinase receptor,AGC protein kinase PKC delta subfamily,Tyrosine protein kinase Alk family,1061,250,98,38,13,18,29,15,1,2,22,58,1,1,1,0,0,0,0,0
CHEMBL3982,CHEMBL4898,P16591,Q16620,FER,NTRK2,Tyrosine-protein kinase Fer,BDNF/NT-3 growth factors receptor,Tyrosine protein kinase Fer family,Tyrosine protein kinase Trk family,234,821,98,69,16,12,1,37,1,2,0,58,1,1,0,0,0,0,0,0
CHEMBL2068,CHEMBL5518,P29317,Q8N4C8,EPHA2,MINK1,Ephrin type-A receptor 2,Misshapen-like kinase 1,Tyrosine protein kinase Eph family,STE protein kinase MSN subfamily,802,418,98,43,31,12,12,20,11,1,2,64,1,1,1,0,0,0,0,0
CHEMBL2068,CHEMBL1075167,P29317,Q8NE63,EPHA2,HIPK4,Ephrin type-A receptor 2,Homeodomain-interacting protein kinase 4,Tyrosine protein kinase Eph family,CMGC protein kinase HIPK subfamily,802,338,98,61,11,20,6,41,2,1,0,54,1,1,0,0,0,0,0,0
CHEMBL238,CHEMBL1942,Q01959,P18089,SLC6A3,ADRA2B,Sodium-dependent dopamine transporter,Alpha-2B adrenergic receptor,SLC06 neurotransmitter transporter family,Adrenergic receptor,3459,662,97,25,12,33,27,6,1,2,8,80,1,1,1,0,0,0,0,0
CHEMBL258,CHEMBL3529,P06239,Q14164,LCK,IKBKE,Tyrosine-protein kinase Lck,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Tyrosine protein kinase Src family,Other protein kinase group,2380,496,97,50,13,10,24,19,1,1,11,65,1,1,1,0,0,0,0,0
CHEMBL262,CHEMBL5568,P49841,P08922,GSK3B,ROS1,Glycogen synthase kinase-3 beta,Proto-oncogene tyrosine-protein kinase ROS,CMGC protein kinase GSK family,Tyrosine protein kinase Sev family,5464,383,97,43,13,28,13,18,1,10,0,68,1,1,1,0,0,0,0,0
CHEMBL3650,CHEMBL4525,P11362,Q9UEE5,FGFR1,STK17A,Fibroblast growth factor receptor 1,Serine/threonine-protein kinase 17A,Tyrosine protein kinase FGFR family,CAMK protein kinase DAPK family,4163,425,97,44,10,31,12,22,1,12,0,62,1,1,1,0,0,0,0,0
CHEMBL2534,CHEMBL2801,O15530,Q13557,PDPK1,CAMK2D,3-phosphoinositide-dependent protein kinase 1,Calcium/calmodulin-dependent protein kinase type II subunit delta,AGC protein kinase PDK1 subfamily,CAMK protein kinase CAMK2 family,1246,426,97,34,25,17,21,17,3,1,4,72,1,1,1,0,0,0,0,0
CHEMBL2599,CHEMBL2973,P43405,O75116,SYK,ROCK2,Tyrosine-protein kinase SYK,Rho-associated protein kinase 2,Tyrosine protein kinase Syk family,AGC protein kinase ROCK subfamily,5292,5407,97,59,18,14,6,28,4,1,0,64,1,1,0,0,0,0,0,0
CHEMBL2959,CHEMBL4852,Q08881,Q9Y4K4,ITK,MAP4K5,Tyrosine-protein kinase ITK/TSK,Mitogen-activated protein kinase kinase kinase kinase 5,Tyrosine protein kinase Tec family,STE protein kinase KHS subfamily,1431,467,97,67,13,16,1,37,4,1,0,55,1,1,0,0,0,0,0,0
CHEMBL2971,CHEMBL5543,O60674,Q9Y463,JAK2,DYRK1B,Tyrosine-protein kinase JAK2,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Tyrosine protein kinase JakA family,CMGC protein kinase Dyrk1 subfamily,12711,994,97,41,11,16,29,19,1,3,20,54,1,1,1,0,0,0,0,0
CHEMBL2973,CHEMBL4247,O75116,Q9UM73,ROCK2,ALK,Rho-associated protein kinase 2,ALK tyrosine kinase receptor,AGC protein kinase ROCK subfamily,TKL protein kinase STKR Type 1 subfamily,5407,2512,97,56,18,18,5,28,1,4,0,64,1,1,0,0,0,0,0,0
CHEMBL2345,CHEMBL5568,P51812,P08922,RPS6KA3,ROS1,Ribosomal protein S6 kinase alpha-3,Proto-oncogene tyrosine-protein kinase ROS,AGC protein kinase RSK subfamily,Tyrosine protein kinase Sev family,868,383,97,47,11,28,11,19,1,8,0,69,1,1,1,0,0,0,0,0
CHEMBL4223,CHEMBL4525,P42685,Q9UEE5,FRK,STK17A,Tyrosine-protein kinase FRK,Serine/threonine-protein kinase 17A,Tyrosine protein kinase Src family,CAMK protein kinase DAPK family,302,425,97,48,17,21,11,24,2,1,2,68,1,1,1,0,0,0,0,0
CHEMBL4898,CHEMBL5568,Q16620,P08922,NTRK2,ROS1,BDNF/NT-3 growth factors receptor,Proto-oncogene tyrosine-protein kinase ROS,Tyrosine protein kinase Trk family,Tyrosine protein kinase Sev family,821,383,97,61,15,14,7,40,4,1,3,49,1,1,0,0,0,0,0,0
CHEMBL1957,CHEMBL1841,P08069,P06241,IGF1R,FYN,Insulin-like growth factor 1 receptor,Tyrosine-protein kinase Fyn,Tyrosine protein kinase InsR family,Tyrosine protein kinase Src family,2522,1236,96,54,11,14,17,27,1,2,4,62,1,1,1,0,0,0,0,0
CHEMBL3629,CHEMBL4375,P68400,Q96SB4,CSNK2A1,SRPK1,Casein kinase II subunit alpha,SRSF protein kinase 1,Other protein kinase CK2 family,CMGC protein kinase SRPK family,952,376,96,27,26,15,28,7,11,1,9,68,1,1,1,0,0,0,0,0
CHEMBL2468,CHEMBL4599,O43293,Q07912,DAPK3,TNK2,Death-associated protein kinase 3,Activated CDC42 kinase 1,CAMK protein kinase DAPK family,Tyrosine protein kinase Ack family,411,799,96,35,17,11,33,21,4,1,22,48,1,1,1,0,0,0,0,0
CHEMBL2426,CHEMBL4525,Q9HCP0,Q9UEE5,CSNK1G1,STK17A,Casein kinase I isoform gamma-1,Serine/threonine-protein kinase 17A,CK1 protein kinase CK1 family,CAMK protein kinase DAPK family,223,425,96,43,12,31,10,20,1,4,2,69,1,1,1,0,0,0,0,0
CHEMBL267,CHEMBL3553,P12931,P29597,SRC,TYK2,Proto-oncogene tyrosine-protein kinase Src,Non-receptor tyrosine-protein kinase TYK2,Tyrosine protein kinase Src family,Tyrosine protein kinase JakA family,4027,6175,96,58,17,12,9,36,4,1,3,52,1,1,0,0,0,0,0,0
CHEMBL2431,CHEMBL4900,P31751,Q9BZL6,AKT2,PRKD2,RAC-beta serine/threonine-protein kinase,Serine/threonine-protein kinase D2,AGC protein kinase AKT family,CAMK protein kinase PKD family,1142,478,96,26,14,29,27,11,1,10,14,60,1,1,1,0,0,0,0,0
CHEMBL4816,CHEMBL2938,Q9Y243,P05129,AKT3,PRKCG,RAC-gamma serine/threonine-protein kinase,Protein kinase C gamma type,AGC protein kinase AKT family,AGC protein kinase PKC alpha subfamily,472,366,96,37,10,12,37,19,2,1,14,60,1,1,1,0,0,0,0,0
CHEMBL4237,CHEMBL2801,O75582,Q13557,RPS6KA5,CAMK2D,Ribosomal protein S6 kinase alpha-5,Calcium/calmodulin-dependent protein kinase type II subunit delta,AGC protein kinase MSK subfamily,CAMK protein kinase CAMK2 family,267,426,96,35,41,10,10,15,11,1,0,69,1,1,1,0,0,0,0,0
CHEMBL2959,CHEMBL4223,Q08881,P42685,ITK,FRK,Tyrosine-protein kinase ITK/TSK,Tyrosine-protein kinase FRK,Tyrosine protein kinase Tec family,Tyrosine protein kinase Src family,1431,302,96,71,10,13,2,39,1,2,1,53,1,1,0,0,0,0,0,0
CHEMBL2793,CHEMBL5314,P48729,Q06418,CSNK1A1,TYRO3,Casein kinase I isoform alpha,Tyrosine-protein kinase receptor TYRO3,CK1 protein kinase CK1 family,Tyrosine protein kinase Axl family,450,1899,96,22,14,17,43,9,1,4,37,45,1,1,1,0,0,0,0,0
CHEMBL3982,CHEMBL4247,P16591,Q9UM73,FER,ALK,Tyrosine-protein kinase Fer,ALK tyrosine kinase receptor,Tyrosine protein kinase Fer family,TKL protein kinase STKR Type 1 subfamily,234,2512,96,71,10,11,4,46,1,1,0,48,1,1,0,0,0,0,0,0
CHEMBL4223,CHEMBL4578,P42685,Q14680,FRK,MELK,Tyrosine-protein kinase FRK,Maternal embryonic leucine zipper kinase,Tyrosine protein kinase Src family,CAMK protein kinase MELK subfamily,302,1075,96,62,16,13,5,20,2,1,0,73,1,1,0,0,0,0,0,0
CHEMBL1913,CHEMBL5543,P09619,Q9Y463,PDGFRB,DYRK1B,Platelet-derived growth factor receptor beta,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Tyrosine protein kinase PDGFR family,CMGC protein kinase Dyrk1 subfamily,1995,994,95,39,13,13,30,15,1,2,20,57,1,1,1,0,0,0,0,0
CHEMBL2534,CHEMBL5261,O15530,Q7L7X3,PDPK1,TAOK1,3-phosphoinositide-dependent protein kinase 1,Serine/threonine-protein kinase TAO1,AGC protein kinase PDK1 subfamily,STE protein kinase TAO subfamily,1246,481,95,36,18,17,24,17,4,1,5,68,1,1,1,0,0,0,0,0
CHEMBL3231,CHEMBL2959,Q13464,Q08881,ROCK1,ITK,Rho-associated protein kinase 1,Tyrosine-protein kinase ITK/TSK,AGC protein kinase ROCK subfamily,Tyrosine protein kinase Tec family,2776,1431,95,57,11,20,7,24,1,4,3,63,1,1,0,0,0,0,0,0
CHEMBL2964,CHEMBL5903,P36507,Q04771,MAP2K2,ACVR1,Dual specificity mitogen-activated protein kinase kinase 2,Activin receptor type-1,STE protein kinase STE7 family,TKL protein kinase STKR1,222,1120,95,36,16,20,23,14,1,6,17,57,1,1,1,0,0,0,0,0
CHEMBL2007,CHEMBL3055,P16234,P50613,PDGFRA,CDK7,Platelet-derived growth factor receptor alpha,Cyclin-dependent kinase 7,Tyrosine protein kinase PDGFR family,CMGC protein kinase CDK7 subfamily,938,630,95,33,20,12,30,20,9,1,21,44,1,1,1,0,0,0,0,0
CHEMBL2068,CHEMBL4203,P29317,Q9HAZ1,EPHA2,CLK4,Ephrin type-A receptor 2,Dual specificity protein kinase CLK4,Tyrosine protein kinase Eph family,CMGC protein kinase CLK family,802,1972,95,44,25,20,6,22,15,1,0,57,1,1,0,0,0,0,0,0
CHEMBL3836,CHEMBL4897,P53667,Q9H4B4,LIMK1,PLK3,LIM domain kinase 1,Serine/threonine-protein kinase PLK3,TKL protein kinase LIMK subfamily,Other protein kinase PLK family,723,417,95,21,22,19,33,6,1,7,11,70,1,1,1,0,0,0,0,0
CHEMBL4525,CHEMBL5608,Q9UEE5,Q16288,STK17A,NTRK3,Serine/threonine-protein kinase 17A,NT-3 growth factor receptor,CAMK protein kinase DAPK family,Tyrosine protein kinase Trk family,425,648,95,60,10,21,4,30,1,2,0,62,1,1,0,0,0,0,0,0
CHEMBL217,CHEMBL245,P14416,P20309,DRD2,CHRM3,D(2) dopamine receptor,Muscarinic acetylcholine receptor M3,Dopamine receptor,Acetylcholine receptor,9316,2684,94,40,21,18,15,20,3,1,7,63,1,1,1,0,0,0,0,0
CHEMBL3886,CHEMBL3829,Q9NYL2,Q13555,MAP3K20,CAMK2G,Mitogen-activated protein kinase kinase kinase 20,Calcium/calmodulin-dependent protein kinase type II subunit gamma,TKL protein kinase MLK subfamily,CAMK protein kinase CAMK2 family,310,257,94,21,10,18,45,6,1,6,14,67,1,1,1,0,0,0,0,0
CHEMBL4576,CHEMBL5608,Q9H2X6,Q16288,HIPK2,NTRK3,Homeodomain-interacting protein kinase 2,NT-3 growth factor receptor,CMGC protein kinase HIPK subfamily,Tyrosine protein kinase Trk family,373,648,94,61,11,19,3,32,1,4,0,57,1,1,0,0,0,0,0,0
CHEMBL1862,CHEMBL5719,P00519,P49336,ABL1,CDK8,Tyrosine-protein kinase ABL1,Cyclin-dependent kinase 8,Tyrosine protein kinase Abl family,CMGC protein kinase CDK8 subfamily,3125,678,93,34,18,17,24,16,7,1,20,49,1,1,1,0,0,0,0,0
CHEMBL1957,CHEMBL2345,P08069,P51812,IGF1R,RPS6KA3,Insulin-like growth factor 1 receptor,Ribosomal protein S6 kinase alpha-3,Tyrosine protein kinase InsR family,AGC protein kinase RSK subfamily,2522,868,93,45,10,14,24,21,2,1,12,57,1,1,1,0,0,0,0,0
CHEMBL2276,CHEMBL3529,P45983,Q14164,MAPK8,IKBKE,Mitogen-activated protein kinase 8,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,CMGC protein kinase JNK subfamily,Other protein kinase group,1917,496,93,39,12,13,29,16,1,2,15,59,1,1,1,0,0,0,0,0
CHEMBL219,CHEMBL228,P21917,P31645,DRD4,SLC6A4,D(4) dopamine receptor,Sodium-dependent serotonin transporter,Dopamine receptor,SLC06 neurotransmitter transporter family,3016,5410,92,50,17,10,15,27,1,2,3,59,1,1,1,0,0,0,0,0
CHEMBL224,CHEMBL232,P28223,P35368,HTR2A,ADRA1B,5-hydroxytryptamine receptor 2A,Alpha-1B adrenergic receptor,Serotonin receptor,Adrenergic receptor,6168,1475,92,40,22,11,19,24,5,1,7,55,1,1,1,0,0,0,0,0
CHEMBL267,CHEMBL3357,P12931,P51617,SRC,IRAK1,Proto-oncogene tyrosine-protein kinase Src,Interleukin-1 receptor-associated kinase 1,Tyrosine protein kinase Src family,TKL protein kinase IRAK family,4027,682,92,47,19,13,13,24,6,1,2,59,1,1,1,0,0,0,0,0
CHEMBL2527,CHEMBL2971,O96017,O60674,CHEK2,JAK2,Serine/threonine-protein kinase Chk2,Tyrosine-protein kinase JAK2,CAMK protein kinase RAD53 family,Tyrosine protein kinase JakA family,805,12711,92,61,10,19,2,33,1,4,0,54,1,1,0,0,0,0,0,0
CHEMBL2534,CHEMBL5794,O15530,Q9HBY8,PDPK1,SGK2,3-phosphoinositide-dependent protein kinase 1,Serine/threonine-protein kinase Sgk2,AGC protein kinase PDK1 subfamily,AGC protein kinase SGK family,1246,265,92,34,23,11,24,11,2,1,2,76,1,1,1,0,0,0,0,0
CHEMBL4237,CHEMBL4852,O75582,Q9Y4K4,RPS6KA5,MAP4K5,Ribosomal protein S6 kinase alpha-5,Mitogen-activated protein kinase kinase kinase kinase 5,AGC protein kinase MSK subfamily,STE protein kinase KHS subfamily,267,467,92,57,16,12,7,27,4,1,0,60,1,1,0,0,0,0,0,0
CHEMBL2595,CHEMBL4599,O94806,Q07912,PRKD3,TNK2,Serine/threonine-protein kinase D3,Activated CDC42 kinase 1,CAMK protein kinase PKD family,Tyrosine protein kinase Ack family,516,799,92,38,15,15,24,16,1,5,15,55,1,1,1,0,0,0,0,0
CHEMBL4045,CHEMBL4223,Q13131,P42685,PRKAA1,FRK,5'-AMP-activated protein kinase catalytic subunit alpha-1,Tyrosine-protein kinase FRK,CAMK protein kinase AMPK subfamily,Tyrosine protein kinase Src family,410,302,92,54,13,21,4,21,1,2,0,68,1,1,0,0,0,0,0,0
CHEMBL4040,CHEMBL3788,P28482,O00444,MAPK1,PLK4,Mitogen-activated protein kinase 1,Serine/threonine-protein kinase PLK4,CMGC protein kinase ERK subfamily,Other protein kinase PLK family,18719,770,92,45,11,25,11,21,1,11,1,58,1,1,1,0,0,0,0,0
CHEMBL2276,CHEMBL5818,P45983,P51817,MAPK8,PRKX,Mitogen-activated protein kinase 8,cAMP-dependent protein kinase catalytic subunit PRKX,CMGC protein kinase JNK subfamily,AGC protein kinase PKA family,1917,285,92,31,12,26,23,12,2,1,15,62,1,1,1,0,0,0,0,0
CHEMBL3529,CHEMBL5314,Q14164,Q06418,IKBKE,TYRO3,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Tyrosine-protein kinase receptor TYRO3,Other protein kinase group,Tyrosine protein kinase Axl family,496,1899,92,34,11,15,32,14,1,5,23,49,1,1,1,0,0,0,0,0
CHEMBL3357,CHEMBL4898,P51617,Q16620,IRAK1,NTRK2,Interleukin-1 receptor-associated kinase 1,BDNF/NT-3 growth factors receptor,TKL protein kinase IRAK family,Tyrosine protein kinase Trk family,682,821,92,38,10,32,12,21,1,11,4,55,1,1,1,0,0,0,0,0
CHEMBL2534,CHEMBL3829,O15530,Q13555,PDPK1,CAMK2G,3-phosphoinositide-dependent protein kinase 1,Calcium/calmodulin-dependent protein kinase type II subunit gamma,AGC protein kinase PDK1 subfamily,CAMK protein kinase CAMK2 family,1246,257,91,34,19,17,21,16,4,1,4,66,1,1,1,0,0,0,0,0
CHEMBL2534,CHEMBL1075167,O15530,Q8NE63,PDPK1,HIPK4,3-phosphoinositide-dependent protein kinase 1,Homeodomain-interacting protein kinase 4,AGC protein kinase PDK1 subfamily,CMGC protein kinase HIPK subfamily,1246,338,91,49,12,19,11,15,2,1,0,73,1,1,1,0,0,0,0,0
CHEMBL2971,CHEMBL3529,O60674,Q14164,JAK2,IKBKE,Tyrosine-protein kinase JAK2,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Tyrosine protein kinase JakA family,Other protein kinase group,12711,496,91,44,15,10,22,21,2,1,14,53,1,1,1,0,0,0,0,0
CHEMBL2850,CHEMBL4375,P49840,Q96SB4,GSK3A,SRPK1,Glycogen synthase kinase-3 alpha,SRSF protein kinase 1,CMGC protein kinase GSK family,CMGC protein kinase SRPK family,1617,376,91,20,41,12,18,6,16,1,8,60,1,1,1,0,0,0,0,0
CHEMBL4179,CHEMBL5314,P45984,Q06418,MAPK9,TYRO3,Mitogen-activated protein kinase 9,Tyrosine-protein kinase receptor TYRO3,CMGC protein kinase JNK subfamily,Tyrosine protein kinase Axl family,1162,1899,91,34,10,24,23,12,1,6,9,63,1,1,1,0,0,0,0,0
CHEMBL2292,CHEMBL3886,Q13627,Q9NYL2,DYRK1A,MAP3K20,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Mitogen-activated protein kinase kinase kinase 20,CMGC protein kinase Dyrk1 subfamily,TKL protein kinase MLK subfamily,4088,310,91,21,32,12,26,5,13,1,6,66,1,1,1,0,0,0,0,0
CHEMBL2276,CHEMBL5408,P45983,Q9UHD2,MAPK8,TBK1,Mitogen-activated protein kinase 8,Serine/threonine-protein kinase TBK1,CMGC protein kinase JNK subfamily,Other protein kinase IKK family,1917,2315,91,41,13,13,24,19,1,2,15,54,1,1,1,0,0,0,0,0
CHEMBL4599,CHEMBL5543,Q07912,Q9Y463,TNK2,DYRK1B,Activated CDC42 kinase 1,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Tyrosine protein kinase Ack family,CMGC protein kinase Dyrk1 subfamily,799,994,91,30,11,20,30,14,1,3,21,52,1,1,1,0,0,0,0,0
CHEMBL4482,CHEMBL5408,O96013,Q9UHD2,PAK4,TBK1,Serine/threonine-protein kinase PAK 4,Serine/threonine-protein kinase TBK1,STE protein kinase PAKB subfamily,Other protein kinase IKK family,616,2315,91,37,12,19,23,18,1,4,14,54,1,1,1,0,0,0,0,0
CHEMBL1913,CHEMBL4630,P09619,O14757,PDGFRB,CHEK1,Platelet-derived growth factor receptor beta,Serine/threonine-protein kinase Chk1,Tyrosine protein kinase PDGFR family,CAMK protein kinase CHK1 subfamily,1995,2819,90,43,16,10,21,20,4,1,13,52,1,1,1,0,0,0,0,0
CHEMBL1957,CHEMBL2148,P08069,P52333,IGF1R,JAK3,Insulin-like growth factor 1 receptor,Tyrosine-protein kinase JAK3,Tyrosine protein kinase InsR family,Tyrosine protein kinase JakA family,2522,7463,90,48,10,15,17,22,4,1,10,53,1,1,1,0,0,0,0,0
CHEMBL261,CHEMBL333,P00915,P08253,CA1,MMP2,Carbonic anhydrase 1,72 kDa type IV collagenase,Lyase,Metallo protease M10A subfamily,7643,3916,90,26,11,18,35,25,1,8,28,28,1,1,1,0,0,1,0,0
CHEMBL2527,CHEMBL2815,O96017,P04629,CHEK2,NTRK1,Serine/threonine-protein kinase Chk2,High affinity nerve growth factor receptor,CAMK protein kinase RAD53 family,Tyrosine protein kinase Trk family,805,4940,90,53,14,17,6,25,1,7,1,56,1,1,0,0,0,0,0,0
CHEMBL2595,CHEMBL5408,O94806,Q9UHD2,PRKD3,TBK1,Serine/threonine-protein kinase D3,Serine/threonine-protein kinase TBK1,CAMK protein kinase PKD family,Other protein kinase IKK family,516,2315,90,40,13,14,23,16,1,4,15,54,1,1,1,0,0,0,0,0
CHEMBL3829,CHEMBL5084,Q13555,Q9Y6M4,CAMK2G,CSNK1G3,Calcium/calmodulin-dependent protein kinase type II subunit gamma,Casein kinase I isoform gamma-3,CAMK protein kinase CAMK2 family,CK1 protein kinase CK1-g,257,187,90,23,17,17,33,10,1,3,7,69,1,1,1,0,0,0,0,0
CHEMBL1833,CHEMBL4105907,P41595,Q5BJF2,HTR2B,TMEM97,5-hydroxytryptamine receptor 2B,Sigma intracellular receptor 2,Serotonin receptor,Membrane receptor,2163,846,89,44,20,13,12,21,1,1,2,64,1,1,1,0,0,0,0,0
CHEMBL2148,CHEMBL2007,P52333,P16234,JAK3,PDGFRA,Tyrosine-protein kinase JAK3,Platelet-derived growth factor receptor alpha,Tyrosine protein kinase JakA family,Tyrosine protein kinase PDGFR family,7463,938,89,47,13,14,15,28,1,4,6,50,1,1,1,0,0,0,0,0
CHEMBL4237,CHEMBL2850,O75582,P49840,RPS6KA5,GSK3A,Ribosomal protein S6 kinase alpha-5,Glycogen synthase kinase-3 alpha,AGC protein kinase MSK subfamily,CMGC protein kinase GSK family,267,1617,89,46,19,12,12,25,2,1,0,61,1,1,1,0,0,0,0,0
CHEMBL2736,CHEMBL3228,Q14833,O00222,GRM4,GRM8,Metabotropic glutamate receptor 4,Metabotropic glutamate receptor 8,Metabotropic glutamate receptor,Metabotropic glutamate receptor,1466,108,89,11,14,11,53,4,1,2,33,49,1,1,1,0,0,0,0,1
CHEMBL2793,CHEMBL4898,P48729,Q16620,CSNK1A1,NTRK2,Casein kinase I isoform alpha,BDNF/NT-3 growth factors receptor,CK1 protein kinase CK1 family,Tyrosine protein kinase Trk family,450,821,89,27,11,28,23,7,1,9,13,59,1,1,1,0,0,0,0,0
CHEMBL5408,CHEMBL6166,Q9UHD2,O95819,TBK1,MAP4K4,Serine/threonine-protein kinase TBK1,Mitogen-activated protein kinase kinase kinase kinase 4,Other protein kinase IKK family,STE protein kinase MSN subfamily,2315,1278,89,40,10,15,24,17,3,1,15,53,1,1,1,0,0,0,0,0
