repurposing_id,canonical_smiles,dock_score,docking_status,pdb_id,docking_engine,pose_file,log_file
REP_00951,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,-6.238,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00951_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00951_out.log
REP_07894,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,-6.495,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07894_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07894_out.log
REP_06404,N#CCCNc1nonc1-c1nc2ccccc2n1CC(=O)c1ccc(NC(=O)[C@@H](N)CCCCN)cc1,-6.743,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06404_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06404_out.log
REP_01000,CC(C)C[C@@H](C(=O)Nc1ccn(C[C@@H](O)CO)n1)N1CC(Oc2ccccc2Cl)=CC1=O,-6.302,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01000_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01000_out.log
REP_06432,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,-6.709,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06432_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06432_out.log
REP_06435,O=C(CNC(=O)c1ccc(C2=NO[C@@](c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12)NCC(F)(F)F,-7.62,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06435_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06435_out.log
REP_06421,NC(=O)[C@H]1CCN(c2ncnc(N)c2F)C[C@@H]1N1CCC[C@@H](Nc2cc(Cl)cc(C(F)(F)F)c2)C1=O,-7.902,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06421_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06421_out.log
REP_02548,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,-6.749,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02548_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02548_out.log
REP_00274,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,-5.052,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00274_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00274_out.log
REP_07951,O=C(Nc1nc(-c2ccc(O)c(O)c2)c(-c2ccccc2)s1)c1ccc(O)c(O)c1,-6.409,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07951_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07951_out.log
REP_08019,O=C(CNC(=O)c1ccc(C2=NO[C@@](c3cc(Cl)c(F)c(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12)NCC(F)(F)F,-7.215,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_08019_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_08019_out.log
REP_02547,Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F,-7.262,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02547_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02547_out.log
REP_02396,Fc1ccccc1-c1nc2ccn(Cc3ccc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)nn3)cc-2n1,-7.405,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02396_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02396_out.log
REP_02578,CC1=C[C@H]2C(=O)O[C@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@H]([C@@H]1O)[C@@]42O)O[C@]1(C3)C[C@H](O)[C@H](C)[C@@H](/C(C)=C/C(C)C)O1,-6.198,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02578_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02578_out.log
REP_05088,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,-6.6,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05088_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05088_out.log
REP_07946,C/C1=C/C[C@@H](/C(C)=C/c2cc(C)on2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C1,-6.906,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07946_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07946_out.log
REP_07093,CC(C)[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1cccc(-c2ccc(NC(=O)/C=C/CN3CCOCC3)nc2)c1,-6.691,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07093_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07093_out.log
REP_07117,CC(C)OC(=O)Nc1ccc(-c2cnc([C@H]3CC[C@H](NC(=O)OC(C)C)CC3)s2)c(S(=O)(=O)NC(C)(C)C)c1,-7.175,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07117_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07117_out.log
REP_07120,CC(C)NC(=O)c1ccc2c(c1)[C@]1(CCO2)C[C@H]1C(=O)Nc1cc(C#N)ccc1CCCC(=O)O,-6.175,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07120_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07120_out.log
REP_01497,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,-6.901,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01497_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01497_out.log
REP_01485,O=C(O)C1C/C(=C2/CCN(c3ccccc3)C2=O)c2ccc(Cl)cc2N1,-6.382,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01485_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01485_out.log
REP_07091,C=CC(=O)Nc1cc(Nc2nc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)ccc1N1CCN(C2CCOCC2)C[C@@H]1C,-7.115,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07091_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07091_out.log
REP_00725,C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,-7.21,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00725_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00725_out.log
REP_00730,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,-6.203,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00730_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00730_out.log
REP_01632,CC[C@H](Nc1cc(C)nc2c(-c3ccc(OC)cc3C)c(C)nn12)c1nc(C)no1,-7.245,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01632_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01632_out.log
REP_07584,CCC(=O)NS(=O)(=O)c1ccc(NC(=O)COc2ccc(Cl)cc2C(=O)c2cc(Cl)cc(C#N)c2)c(C)c1,-7.584,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07584_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07584_out.log
REP_05769,COc1ccc(Cl)c(-c2ccc(NC(=O)c3ccnn3C)nc2N)c1,-6.481,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05769_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05769_out.log
REP_05770,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,-7.11,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05770_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05770_out.log
REP_07703,Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,-7.902,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07703_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07703_out.log
REP_07642,CCN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1F,-7.435,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07642_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07642_out.log
REP_07592,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,-6.443,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07592_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07592_out.log
REP_01278,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,-6.649,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01278_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01278_out.log
REP_00956,C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,-6.823,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00956_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00956_out.log
REP_00959,C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,-6.044,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00959_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00959_out.log
REP_06823,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCNCCCN)CC[C@]4(C)[C@H]3CC[C@]12C)OS(=O)(=O)O,-7.122,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06823_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06823_out.log
REP_06839,CC1=C(c2cc(F)cc(F)c2)[C@H](c2ccc(/C=C/CN3CC(CF)C3)cc2)Oc2cc(O)ccc21,-6.98,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06839_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06839_out.log
REP_00913,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCN)CC[C@]4(C)[C@H]3CC[C@]12C)OS(=O)(=O)O.C[C@H](O)C(=O)O,-7.139,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00913_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00913_out.log
REP_01252,CC1=C(c2ccc(O)cc2)[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21,-5.671,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01252_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01252_out.log
REP_06374,COc1cc(F)ccc1-c1c(C)sc2cnc(Nc3cnn(C4CCNCC4)c3)nc12,-6.927,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06374_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06374_out.log
REP_00994,[2H]C([2H])([2H])NC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,-6.522,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00994_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00994_out.log
REP_01027,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,-7.029,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01027_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01027_out.log
REP_06820,Nc1nc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)c2cc(C3=CCN(C4COC4)CC3)[nH]c2n1,-7.241,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06820_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06820_out.log
REP_06853,O=C(/C=C1\CCOc2cc(C(F)(F)F)ccc21)Nc1cccc2c1C[C@H](O)CC2,-5.961,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06853_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06853_out.log
REP_06855,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2n[nH]c3ncc(F)cc23)nc(C2CC2)c1F,-6.873,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06855_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06855_out.log
REP_07885,CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,-6.244,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07885_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07885_out.log
REP_07957,CC[C@@H](C)Nc1cc(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,-7.602,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07957_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07957_out.log
REP_07975,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)[N-]S(=O)(=O)c2ccccc2)C(C)(C)C1,-7.254,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07975_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07975_out.log
REP_07915,C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1,-6.702,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07915_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07915_out.log
REP_07905,CCOC(=O)O[C@@H](C)n1nnnc1-c1c(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2F)cnn1C,-7.293,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07905_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07905_out.log
REP_04651,C[C@@H](c1ccc(-c2ccccc2)c(F)c1)c1cc(NC(=N)N2CCOCC2)on1,-6.521,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04651_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04651_out.log
REP_00747,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,-6.772,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00747_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00747_out.log
REP_00751,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,-6.456,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00751_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00751_out.log
REP_06190,CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,-7.615,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06190_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06190_out.log
REP_06119,O=C(O)c1ccc(-c2ccc3cc(O)ccc3n2)c(Cl)c1,-6.013,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06119_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06119_out.log
REP_05618,CC[C@H](CC#N)OC(=O)N[C@@H](C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,-6.542,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05618_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05618_out.log
REP_04411,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](OS(=O)(=O)O)C[C@@H]4C[C@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,-6.587,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04411_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04411_out.log
REP_04441,CCC(CC)COC(=O)[C@@H]1C[C@H]2C[C@@H](Oc3cccc(Cl)c3-c3nnn[nH]3)CC[C@H]2CN1,-7.1,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04441_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04441_out.log
REP_06188,O=C(O)c1ccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c3ccc(OC(F)F)cc3O2)cc1,-6.679,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06188_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06188_out.log
REP_05593,CCCCCNC(=O)c1coc([C@H]2[C@@H](Cc3ccccc3CCC(=O)O)[C@@H]3CC[C@H]2O3)n1,-7.063,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05593_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05593_out.log
REP_05643,Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](N)C1,-7.043,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05643_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05643_out.log
REP_07956,CC(C)N1CCC(N2CCCN(c3cccc(C(=O)Nc4ccncc4)n3)CC2)CC1,-6.375,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07956_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07956_out.log
REP_02242,O=C(Nc1ccc2nc(O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1,-5.309,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02242_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02242_out.log
REP_03535,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(Cl)cc1)c1ccc(Cl)s1,-5.01,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03535_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03535_out.log
REP_01372,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,-6.928,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01372_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01372_out.log
REP_06874,Cc1ccc(NC(=O)N2CC[C@@H](CC(F)(F)F)C2)cc1-c1cc(N[C@H](C)CO)nc(N2CCOCC2)c1,-6.9,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06874_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06874_out.log
REP_06875,O=C(O)c1cc(NC(=O)C2(c3ccc(C(F)(F)F)cc3F)CC2)ccc1-c1cnn(C2CCC2)c1,-6.889,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06875_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06875_out.log
REP_06311,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C1,-7.222,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06311_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06311_out.log
REP_02002,NC(=O)C1CN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CCN1CC(=O)Nc1c(Cl)cc(N)cc1Cl,-7.178,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02002_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02002_out.log
REP_07943,CCn1ncc2c(NC3CCOCC3)c(-c3nnc(Cc4sc(C)nc4C)o3)cnc21,-7.076,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07943_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07943_out.log
REP_01341,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,-6.773,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01341_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01341_out.log
REP_05161,COc1cc2c(c(OC)c1OC)-c1ccc(OP(=O)(O)O)cc1[C@@H](NC(C)=O)CC2,-5.272,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05161_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05161_out.log
REP_01334,O=C(O)/C(=C/c1ccccc1)c1ccccc1.OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,-5.177,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01334_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01334_out.log
REP_06398,CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,-6.547,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06398_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06398_out.log
REP_02239,CCC(CC)Nc1c2c(nc3c(-c4ccc(OC)cc4Cl)c(C)nn13)CCC2,-6.806,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02239_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02239_out.log
REP_07071,N#CN1C[C@H](n2nc(-c3ccc(Oc4ccc(Cl)cn4)cc3)c(C(N)=O)c2N)CCC12CC2,-6.885,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07071_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07071_out.log
REP_07635,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,-6.913,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07635_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07635_out.log
REP_05416,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,-5.857,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05416_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05416_out.log
REP_07073,CC(C)C[C@H](NC(=O)CNC(=O)[C@@H]1CCN1c1ccc(F)cc1F)B1OC(=O)[C@H](CC(=O)O)O1,-6.481,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07073_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07073_out.log
REP_07074,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1ccc(Br)cc1-c1nnn[nH]1,-6.51,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07074_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07074_out.log
REP_00833,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,-6.748,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00833_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00833_out.log
REP_07063,CCOc1c(C(=O)O)cnn1-c1cccc(-c2cccc(C)c2OCc2ccc3c(c2C)CCN(C2CCOCC2)C3)n1,-6.501,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07063_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07063_out.log
REP_07687,Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,-7.493,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07687_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07687_out.log
REP_05547,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,-6.988,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05547_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05547_out.log
REP_05535,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N3CCC3)cn2)cc(C(=O)Nc2cnc(C)cn2)c1,-6.198,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05535_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05535_out.log
REP_05425,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,-6.346,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05425_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05425_out.log
REP_07059,CCn1ncc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)nc1C2,-5.931,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07059_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07059_out.log
REP_07049,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)c(N)n1,-6.216,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07049_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07049_out.log
REP_02740,CC1=C(C(=O)OC(C)C)[C@@H](c2cccc(Cl)c2Cl)C(c2nnco2)=C(C)N1,-5.778,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02740_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02740_out.log
REP_07684,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,-7.2,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07684_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07684_out.log
REP_02222,CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,-6.936,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02222_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02222_out.log
REP_06925,CCCO[C@H]1CC[C@H](N(C(=O)Nc2ncc(SCC(=O)O)s2)C2CCCCC2)CC1,-6.054,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06925_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06925_out.log
