patent_id,compound_number,smiles,activity_raw,activity_score,murcko_scaffold,mw,logp,tpsa,hbd,hba
WO2024064655,176,CCOc1cc(C(=O)N(CC)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1cccc(Cl)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,479.0,5.39,91.3,2,5
WO2024064655,177,CCOc1cc(C(=O)N(CC)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(Cl)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,465.0,4.83,91.3,2,5
WO2024064655,178,CCOc1cc(C(=O)N(C)Cc2cc(O)cc3cn[nH]c23)cc(F)c1-c1cccc(Cl)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,453.9,5.4,78.4,2,4
WO2024064655,179,CCN(Cc1cnc(C(C)O)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,474.5,5.02,91.3,2,5
WO2024064655,180,CCN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,478.5,4.6,91.3,2,5
WO2024064655,181,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cc(F)cs2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)c(OC2CC2)c1,472.5,5.25,71.1,1,5
WO2024064655,182,CCN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(Cl)c2)c(OC2CC2)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,477.0,4.97,91.3,2,5
WO2024064655,183,CCOc1cc(C(=O)N(C)[C@@H](C)c2c(O)ccc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,433.5,5.31,78.4,2,4
WO2024064655,184,CCOc1cc(C(=O)N(C)[C@H](C)c2c(O)ccc3cn[nH]c23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,433.5,5.31,78.4,2,4
WO2024064655,185,C[C@@H](O)c1ncc(CN(C)C(=O)c2ccc(-c3cccc(Cl)c3)c(OC3CC3)c2)c2[nH]ncc12,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,477.0,5.15,91.3,2,5
WO2024064655,186,CCOc1cc(C(=O)N(C)[C@@H](C)c2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(Cl)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,465.0,5.0,91.3,2,5
WO2024064655,187,C[C@@H](c1cnc(CO)c2cn[nH]c12)N(C)C(=O)c1ccc(-c2cccc(Cl)c2)c(OC2CC2)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,477.0,5.15,91.3,2,5
WO2024064655,188,CCOc1cc(C(=O)N(C)[C@@H](C)c2cnc(CO)c3cn[nH]c23)ccc1-c1nc(C)cs1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2nccs2)cc1,451.6,4.11,104.2,2,7
WO2024064655,I,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(C#N)c2)c(OC2CC2)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,473.5,4.92,94.9,1,5
WO2024064655,a,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(Cl)c2)c(OC2CC2)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,482.9,5.7,71.1,1,4
WO2024064655,1_intermediate,CCOC(=O)c1ccc(Br)c(OCC)c1,,,c1ccccc1,273.1,3.02,35.5,0,3
WO2024064655,2_intermediate,C[Si](C)(C)C#CC1CC1,,,C1CC1,138.3,2.28,0.0,0,0
WO2024064655,3_intermediate,CCOC(=O)c1ccc(C#CC2CC2)c(OCC)c1,,,C(#CC1CC1)c1ccccc1,258.3,3.02,35.5,0,3
WO2024064655,4_intermediate,CCOc1cc(C(=O)O)ccc1C#CC1CC1,,,C(#CC1CC1)c1ccccc1,230.3,2.55,46.5,1,2
WO2024064655,5_intermediate,CNCc1cnc(C(=O)OC)c2cnn(COCC[Si](C)(C)C)c12,,,c1cc2[nH]ncc2cn1,350.5,2.25,78.3,1,6
WO2024064655,7_intermediate,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cnn(COCC[Si](C)(C)C)c23)ccc1C#CC1CC1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(C#CC2CC2)cc1,534.7,4.67,89.7,1,6
WO2024064655,8_intermediate,CCOc1cc(C(=O)N(C)Cc2cnc(CF)c3cnn(COCC[Si](C)(C)C)c23)ccc1C#CC1CC1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(C#CC2CC2)cc1,536.7,5.65,69.5,0,5
WO2024064655,1,CCOc1cc(C(=O)N(C)Cc2cc(C(=O)OC)cc3cnn(COCC[Si](C)(C)C)c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,591.8,6.61,82.9,0,6
WO2024064655,6_intermediate,CCOc1cc(C(=O)N(C)Cc2ccc(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,433.5,4.53,78.4,2,4
WO2024064655,9,CCOc1cc(C(=O)N(C)Cc2cc(O)cc3cnn(COCC[Si](C)(C)C)c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,549.7,6.53,76.8,1,5
WO2024064655,11_intermediate,CCOc1cc(C(=O)N(C)Cc2cc(OC(C)=O)cc3cnn(COCC[Si](C)(C)C)c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,591.8,6.75,82.9,0,6
WO2024064655,4,CCOc1cc(C(=O)N(C)Cc2cc(C(=O)OC)cc3cnn(COCC[Si](C)(C)C)c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,591.8,6.61,82.9,0,6
WO2024064655,10_intermediate,C=CCBr,,,,121.0,1.57,0.0,0,0
WO2024064655,11,C=CCOc1cc(CN(C)C(=O)c2ccc(-c3cccc(F)c3)c(OCC)c2)c2c(cnn2COCC[Si](C)(C)C)c1C,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,603.8,7.7,65.8,0,5
WO2024064655,12,C=CCOc1cc(CN(C)C(=O)c2ccc(-c3cccc(F)c3)c(OCC)c2)c2[nH]ncc2c1C,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,473.5,5.91,67.4,1,4
WO2024064655,016_intermediate,CCOc1cc(C(=O)N(C)Cc2cc(O)c(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,433.5,5.05,78.4,2,4
WO2024064655,10,CCOc1cc(C(=O)N(C)Cc2c(C)nc(CO[Si](C)(C)C(C)(C)C)c3cnn(COCC[Si](C)(C)C)c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,693.0,9.05,78.7,0,6
WO2024064655,5,CCOc1cc(C(=O)N(C)Cc2c(COC(C)=O)ncc3cnn(COCC[Si](C)(C)C)c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,606.8,6.28,95.8,0,7
WO2024064655,2,CCOc1cc(C(=O)N(Cc2cccc3cnn(COCC[Si](C)(C)C)c23)OCc2ccccc2)ccc1-c1cccc(F)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)OCc1ccccc1,625.8,8.33,65.8,0,5
WO2024064655,9_intermediate,COC(=O)c1cc(O)c(F)c2cnn(COCC[Si](C)(C)C)c12,,,c1ccc2[nH]ncc2c1,340.4,2.98,73.6,1,5
WO2024064655,12_intermediate,C[Si](C)(C)CCOCn1ncc2c(F)c(O)cc(CO)c21,,,c1ccc2[nH]ncc2c1,312.4,2.69,67.5,2,4
WO2024064655,14,C=CCOc1cc(CO)c2c(cnn2COCC[Si](C)(C)C)c1F,,,c1ccc2[nH]ncc2c1,352.5,3.54,56.5,1,4
WO2024064655,15,C=CCOc1cc(C=O)c2c(cnn2COCC[Si](C)(C)C)c1F,,,c1ccc2[nH]ncc2c1,350.5,3.87,53.3,0,4
WO2024064655,16,C=CCOc1cc(CNC)c2c(cnn2COCC[Si](C)(C)C)c1F,,,c1ccc2[nH]ncc2c1,365.5,3.77,48.3,1,4
WO2024064655,17,O=C(O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,,,c1ccc(-c2ccccc2OC2CC2)cc1,272.3,3.73,46.5,1,2
WO2024064655,18,C=CCOc1cc(CN(C)C(=O)c2ccc(-c3cccc(F)c3)c(OC3CC3)c2)c2c(cnn2COCC[Si](C)(C)C)c1F,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,619.8,7.67,65.8,0,5
WO2024064655,19,CN(Cc1cc(O)c(F)c2cnn(COCC[Si](C)(C)C)c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,579.7,6.81,76.8,1,5
WO2024064655,6,CCOc1cc(C(=O)N(C)Cc2cnc(C(=O)OC)c3cnn(COCC[Si](C)(C)C)c23)cc(F)c1-c1cc(F)cc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,628.7,6.29,95.8,0,7
WO2024064655,7,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cnn(COCC[Si](C)(C)C)c23)cc(F)c1-c1cc(F)cc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,600.7,5.99,89.7,1,6
WO2024064655,176_intermediate,CCOc1cc(C(=O)NCc2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,420.4,3.59,100.1,3,5
WO2024064655,3,CCOc1cc(C(=O)N(C)Cc2cnc(C(O)C(F)(F)F)c3cnn(COCC[Si](C)(C)C)c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,632.7,6.82,89.7,1,6
WO2024064655,8,CCOc1cc(C(=O)N(C)Cc2c(COC)ncc3cnn(COCC[Si](C)(C)C)c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,578.8,6.37,78.7,0,6
WO2024064655,77,[2H]C([2H])(O)c1ncc(CN(C)C(=O)c2ccc(-c3cccc(F)c3)c(OCC)c2)c2[nH]ncc12,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,436.5,3.93,91.3,2,5
WO2023147468,001,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,420.4,3.67,85.2,1,4
WO2023147468,002,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,434.5,3.98,85.2,1,4
WO2023147468,003,CCOc1cc(C(=O)N(C)C(C)c2c[n+]([O-])cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,434.5,4.23,85.2,1,4
WO2023147468,005,Cc1c2cn[nH]c2c(CN(C)C(=O)c2ccc(-c3cccc(F)c3)c(OC3CC3)c2)c[n+]1[O-],+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,446.5,4.12,85.2,1,4
WO2023147468,006,Cc1c2cn[nH]c2c(CN(C)C(=O)c2ccc(-c3cccc(C#N)c3)c(OC3CC3)c2)c[n+]1[O-],++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,453.5,3.86,108.9,1,5
WO2023147468,007,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1cccc(C#N)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,441.5,3.71,109.0,1,5
WO2023147468,008,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1cc(C#N)cs1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2cccs2)cc1,447.5,3.78,109.0,1,6
WO2023147468,009,CCOc1c(-c2cccc(F)c2)ccc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)c1C,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.29,85.2,1,4
WO2023147468,010,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)cc(F)c1-c1cccc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,452.5,4.12,85.2,1,4
WO2023147468,011,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)cc(F)c1-c1cccc(C#N)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,459.5,3.85,109.0,1,5
WO2023147468,012,Cc1c2cn[nH]c2c(CN(C)C(=O)c2cc(F)c(-c3cccc(C#N)c3)c(OC3CC3)c2)c[n+]1[O-],++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,471.5,4.0,108.9,1,5
WO2023147468,013,CCOc1cc(C(=O)N(C)Cc2c(C)[n+]([O-])cc3cn[nH]c23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,434.5,3.98,85.2,1,4
WO2023147468,014,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,452.5,4.12,85.2,1,4
WO2023147468,015,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1cc(F)cc(C#N)c1,+,1.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,459.5,3.85,109.0,1,5
WO2023147468,016,Cc1c2cn[nH]c2c(CN(C)C(=O)c2ccc(-c3cc(F)cc(F)c3)c(OC3CC3)c2)c[n+]1[O-],+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,464.5,4.26,85.2,1,4
WO2023147468,017,Cc1c2cn[nH]c2c(CN(C)C(=O)c2ccc(-c3ccc(F)c(F)c3)c(OC3CC3)c2)c[n+]1[O-],++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,464.5,4.26,85.2,1,4
WO2023147468,018,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1ccc(F)c(C(=O)NC)c1,+,1.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,491.5,3.34,114.3,2,5
WO2023147468,019,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1cccc(C(F)(F)F)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,484.5,4.86,85.2,1,4
WO2023147468,020,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1cccc(F)c1F,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,452.5,4.12,85.2,1,4
WO2023147468,021,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)c(C)cc1-c1cccc(F)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.29,85.2,1,4
WO2023147468,022,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)cnc1-c1cccc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)nc1,435.5,3.38,98.1,1,5
WO2023147468,023,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1cc(F)ccc1F,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,452.5,4.12,85.2,1,4
WO2023147468,024,CCOc1c(-c2cccc(C#N)c2)ccc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)c1F,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,459.5,3.85,109.0,1,5
WO2023147468,025,Cc1c2cn[nH]c2c(CN(C)C(=O)c2cc(OC3CC3)c(-c3cccc(F)c3)cc2F)c[n+]1[O-],++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,464.5,4.26,85.2,1,4
WO2023147468,026,Cc1c2cn[nH]c2c(CN(C)C(=O)c2cc(OC3CC3)c(-c3ccccc3)cc2F)c[n+]1[O-],++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,446.5,4.12,85.2,1,4
WO2023147468,027,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1ccccc1F,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,434.5,3.98,85.2,1,4
WO2023147468,028,CN(Cc1c[n+]([O-])c(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2COC2)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2COC2)c1,480.5,3.52,94.4,1,5
WO2023147468,029,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1cc(F)cs1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2cccs2)cc1,440.5,4.04,85.2,1,5
WO2023147468,030,Cc1c2cn[nH]c2c(CN(C)C(=O)c2cc(OC3CC3)c(-c3cccc(C#N)c3)cc2F)c[n+]1[O-],++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,471.5,4.0,108.9,1,5
WO2023147468,031,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)c(F)cc1-c1cccc(C#N)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,459.5,3.85,109.0,1,5
WO2023147468,032,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)c(F)cc1-c1ccccc1,+,1.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,434.5,3.98,85.2,1,4
WO2023147468,033,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(CF)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,452.5,4.14,85.2,1,4
WO2023147468,034,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(CF)c3cn[nH]c23)cc(Cl)c1-c1cccc(F)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,486.9,4.8,85.2,1,4
WO2023147468,035,[2H]c1ccc(-c2ccc(C(=O)N(C)Cc3c[n+]([O-])c(C)c4cn[nH]c34)cc2OCC)cc1F,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,435.5,3.98,85.2,1,4
WO2023147468,036,CN(Cc1c[n+]([O-])c(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cc(F)cc(F)c2)c(OC2CC2)c1F,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,500.5,4.56,85.2,1,4
WO2023147468,037,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)cc(Cl)c1-c1cccc(Cl)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,485.4,5.15,85.2,1,4
WO2023147468,038,Cc1c2cn[nH]c2c(CN(C)C(=O)c2ccc(-c3cccc(F)c3)c(OC3CCC3)c2)c[n+]1[O-],+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CCC2)c1,460.5,4.51,85.2,1,4
WO2023147468,039,CCOc1cc(C(=O)N(C)[C@H](C)c2c[n+]([O-])cc3cn[nH]c23)ccc1-c1ccccc1,,,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,416.5,4.1,85.2,1,4
WO2023147468,040,CCOc1cc(C(=O)N(C)[C@@H](C)c2c[n+]([O-])cc3cn[nH]c23)ccc1-c1ccccc1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,416.5,4.1,85.2,1,4
WO2023147468,041,CCOc1cc(C(=O)N(C)[C@H](C)c2c[n+]([O-])cc3cn[nH]c23)ccc1-c1cc(F)cc(F)c1,,,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,452.5,4.37,85.2,1,4
WO2023147468,042,CCOc1cc(C(=O)N(C)[C@@H](C)c2c[n+]([O-])cc3cn[nH]c23)ccc1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,452.5,4.37,85.2,1,4
WO2023147468,043,CCOc1cc(C(=O)N(C)[C@H](C)c2c[n+]([O-])cc3cn[nH]c23)ccc1-c1cccc(Cl)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,450.9,4.75,85.2,1,4
WO2023147468,044,CCOc1cc(C(=O)N(C)[C@@H](C)c2c[n+]([O-])cc3cn[nH]c23)ccc1-c1cccc(Cl)c1,,,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,450.9,4.75,85.2,1,4
WO2023147468,045,Cc1c2cn[nH]c2c(CNC(=O)c2cc(F)c(-c3cccc(Cl)c3)c(OC3CC3)c2)c[n+]1[O-],+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,466.9,4.44,93.9,2,4
WO2023147468,046,Cc1c2cn[nH]c2c(CN(C)C(=O)c2cc(F)c(-c3cccc(Cl)c3)c(OC3CC3)c2)c[n+]1[O-],++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,480.9,4.78,85.2,1,4
WO2023147468,047,CCOc1c(-c2cc(F)cc(F)c2)ccc(C(=O)N(C)Cc2c[n+]([O-])c(CF)c3cn[nH]c23)c1F,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,488.4,4.42,85.2,1,4
WO2023147468,048,CN(Cc1c[n+]([O-])c(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cc(F)cc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,482.5,4.42,85.2,1,4
WO2023147468,049,CN(Cc1c[n+]([O-])c(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)c1F,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,489.5,4.16,109.0,1,5
WO2023147468,050,CN(Cc1c[n+]([O-])c(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1F,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,482.5,4.42,85.2,1,4
WO2023147468,051,CN(Cc1c[n+]([O-])c(C#N)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,457.5,3.69,109.0,1,5
WO2023147468,052,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(CF)c3cn[nH]c23)cc(F)c1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,488.4,4.42,85.2,1,4
WO2023147468,053,CCOc1c(-c2cccc(F)c2)ccc(C(=O)N(C)Cc2c[n+]([O-])c(CF)c3cn[nH]c23)c1F,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,470.5,4.28,85.2,1,4
WO2023147468,054,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,450.5,3.17,105.4,2,5
WO2023147468,055,CCOc1cc(C(=O)N(C)[C@@H](C)c2c[n+]([O-])cc3cn[nH]c23)ccc1-c1cc(F)cc(Cl)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,468.9,4.89,85.2,1,4
WO2023147468,056,CN(Cc1c[n+]([O-])c(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(Cl)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,480.9,4.8,85.2,1,4
