molecule_chembl_id,target_chembl_id,assay_chembl_id,document_chembl_id,pchembl_value,standard_type,standard_relation,assay_type,assay_organism,confidence_score,keep,exclusion_reasons
CHEMBL3218581,CHEMBL4005,CHEMBL3610609,CHEMBL3608263,7.82,IC50,=,B,Homo sapiens,9,1,
CHEMBL3218581,CHEMBL4005,CHEMBL3610613,CHEMBL3608263,6.7,IC50,=,B,Homo sapiens,9,1,
CHEMBL3609517,CHEMBL4005,CHEMBL3610613,CHEMBL3608263,7.96,IC50,=,B,Homo sapiens,9,1,
CHEMBL3608928,CHEMBL4005,CHEMBL3611486,CHEMBL3608239,7.62,IC50,=,B,Homo sapiens,9,1,
CHEMBL3608924,CHEMBL4005,CHEMBL3611486,CHEMBL3608239,7.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL3218581,CHEMBL4005,CHEMBL3611486,CHEMBL3608239,7.82,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2396661,CHEMBL4005,CHEMBL3611486,CHEMBL3608239,8.3,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2387080,CHEMBL4005,CHEMBL3774221,CHEMBL3769318,9.52,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2396661,CHEMBL4005,CHEMBL3861244,CHEMBL3860068,8.34,IC50,=,B,Homo sapiens,9,1,
CHEMBL3545097,CHEMBL4005,CHEMBL3882340,CHEMBL3882246,,IC50,<,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL2165269,CHEMBL4005,CHEMBL3706341,CHEMBL3638541,6.97,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3357868,CHEMBL4005,CHEMBL3706341,CHEMBL3638541,8.4,Ki,=,B,Homo sapiens,9,1,
CHEMBL2396661,CHEMBL4005,CHEMBL4029707,CHEMBL4028814,8.3,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2387080,CHEMBL4005,CHEMBL4119823,CHEMBL4118094,,IC50,<,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL3545097,CHEMBL4005,CHEMBL4276430,CHEMBL4270669,7.82,Kd,=,B,Homo sapiens,9,1,
CHEMBL2336325,CHEMBL4005,CHEMBL4276430,CHEMBL4270669,7.48,Kd,=,B,Homo sapiens,9,1,
CHEMBL3545366,CHEMBL4005,CHEMBL4376357,CHEMBL4373732,7.41,IC50,=,B,Homo sapiens,9,1,
CHEMBL3545097,CHEMBL4005,CHEMBL4410952,CHEMBL4406914,7.55,Ki,=,B,Homo sapiens,9,1,
CHEMBL3545097,CHEMBL4005,CHEMBL4673694,CHEMBL4673190,,IC50,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL2396661,CHEMBL4005,CHEMBL4712573,CHEMBL4706640,6.7,IC50,=,B,Homo sapiens,9,1,
CHEMBL2396661,CHEMBL4005,CHEMBL4723693,CHEMBL4715864,8.02,IC50,=,B,Homo sapiens,9,1,
CHEMBL3545366,CHEMBL4005,CHEMBL4731437,CHEMBL4725466,7.41,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2396661,CHEMBL4005,CHEMBL4731439,CHEMBL4725466,8.3,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2396661,CHEMBL4005,CHEMBL4733831,CHEMBL4732078,7.75,IC50,=,B,Homo sapiens,9,1,
CHEMBL3218581,CHEMBL4005,CHEMBL4807578,CHEMBL4806966,7.5,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2165191,CHEMBL4005,CHEMBL4832742,CHEMBL4831512,7.1,IC50,=,B,Homo sapiens,9,1,
CHEMBL3545366,CHEMBL4005,CHEMBL5127274,CHEMBL5126514,7.41,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2387080,CHEMBL4005,CHEMBL5153851,CHEMBL5150064,10.05,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2387080,CHEMBL4005,CHEMBL5153854,CHEMBL5150064,7.62,EC50,=,B,Homo sapiens,9,1,
CHEMBL2387080,CHEMBL4005,CHEMBL5209966,CHEMBL5209897,8.4,IC50,=,B,Homo sapiens,9,1,
CHEMBL2396661,CHEMBL4005,CHEMBL5209973,CHEMBL5209897,7.13,IC50,=,B,Homo sapiens,9,1,
CHEMBL2387080,CHEMBL4005,CHEMBL5210384,CHEMBL5210307,9.54,Ki,=,B,Homo sapiens,9,1,
CHEMBL2396661,CHEMBL4005,CHEMBL5210391,CHEMBL5210307,8.3,IC50,=,B,Homo sapiens,9,1,
CHEMBL2387080,CHEMBL4005,CHEMBL5213155,CHEMBL5212743,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL3393066,CHEMBL4005,CHEMBL5231757,CHEMBL5230127,7.75,IC50,=,B,Homo sapiens,9,1,
CHEMBL3545366,CHEMBL4005,CHEMBL5347349,CHEMBL5346869,7.41,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3393066,CHEMBL4005,CHEMBL5347378,CHEMBL5346869,7.8,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2396661,CHEMBL4005,CHEMBL5367104,CHEMBL5365452,8.3,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2396661,CHEMBL4005,CHEMBL5369151,CHEMBL5365503,8.34,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2396661,CHEMBL4005,CHEMBL5387509,CHEMBL5385871,,IC50,~,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL2396661,CHEMBL4005,CHEMBL5389538,CHEMBL5385938,8.34,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2396661,CHEMBL4005,CHEMBL5389539,CHEMBL5385938,8.32,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2396661,CHEMBL4005,CHEMBL5389576,CHEMBL5385938,8.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL2165191,CHEMBL4005,CHEMBL5468093,CHEMBL5465560,6.06,IC50,=,B,Homo sapiens,9,1,
CHEMBL2165191,CHEMBL4005,CHEMBL5468094,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2165191,CHEMBL4005,CHEMBL5468095,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2165191,CHEMBL4005,CHEMBL5468096,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2165191,CHEMBL4005,CHEMBL5468097,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2165191,CHEMBL4005,CHEMBL5468098,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2165191,CHEMBL4005,CHEMBL5468099,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2165191,CHEMBL4005,CHEMBL5468100,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2165191,CHEMBL4005,CHEMBL5468101,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2165191,CHEMBL4005,CHEMBL5468102,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2165191,CHEMBL4005,CHEMBL5468103,CHEMBL5465560,,% of control,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL3393066,CHEMBL4005,CHEMBL5519905,CHEMBL5518190,7.8,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3545366,CHEMBL4005,CHEMBL5519924,CHEMBL5518190,7.41,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3545097,CHEMBL4005,CHEMBL5533376,CHEMBL5532641,6.82,Ki,=,B,Homo sapiens,9,1,
CHEMBL2396661,CHEMBL4005,CHEMBL5538330,CHEMBL5537133,8.21,IC50,=,B,Homo sapiens,9,1,
CHEMBL2396661,CHEMBL4005,CHEMBL5582514,CHEMBL5579880,8.77,IC50,=,B,Homo sapiens,9,1,
CHEMBL3120215,CHEMBL4005,CHEMBL5654150,CHEMBL5653605,5.89,IC50,=,B,Homo sapiens,9,1,
CHEMBL2165191,CHEMBL4005,CHEMBL5682776,CHEMBL5678808,6.06,IC50,=,B,Homo sapiens,9,1,
CHEMBL3545097,CHEMBL4005,CHEMBL5720951,CHEMBL5715955,6.66,EC50,=,B,Homo sapiens,9,1,
CHEMBL2387080,CHEMBL4005,CHEMBL5736185,CHEMBL5728150,10.05,Ki,=,B,Homo sapiens,9,1,
CHEMBL2387080,CHEMBL4005,CHEMBL5736185,CHEMBL5728150,,kon,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2387080,CHEMBL4005,CHEMBL5736185,CHEMBL5728150,,k_off,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2387080,CHEMBL4005,CHEMBL5736185,CHEMBL5728150,10.05,Ki,=,B,Homo sapiens,9,1,
CHEMBL2387080,CHEMBL4005,CHEMBL5736185,CHEMBL5728150,,kon,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2387080,CHEMBL4005,CHEMBL5736185,CHEMBL5728150,,k_off,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL2396661,CHEMBL4005,CHEMBL6071583,CHEMBL6071132,8.3,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2396661,CHEMBL4005,CHEMBL6071618,CHEMBL6071132,8.4,IC50,=,B,Homo sapiens,9,1,
CHEMBL2396661,CHEMBL4005,CHEMBL6072378,CHEMBL6071150,8.3,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2387080,CHEMBL4005,CHEMBL6121101,CHEMBL6120936,9.54,IC50,=,B,Homo sapiens,9,1,
CHEMBL2396661,CHEMBL4005,CHEMBL6178929,CHEMBL6177937,7.06,IC50,=,B,Homo sapiens,9,1,
CHEMBL411907,CHEMBL4005,CHEMBL934448,CHEMBL1143164,7.06,IC50,=,B,,8,1,
CHEMBL477999,CHEMBL4005,CHEMBL989175,CHEMBL1155863,6.64,IC50,=,B,,8,1,
CHEMBL3609538,CHEMBL4005,CHEMBL3611486,CHEMBL3608239,7.48,IC50,=,B,Homo sapiens,9,1,
CHEMBL3609537,CHEMBL4005,CHEMBL3611486,CHEMBL3608239,7.16,IC50,=,B,Homo sapiens,9,1,
CHEMBL3799187,CHEMBL4005,CHEMBL3802883,CHEMBL3797054,7.57,IC50,=,B,Homo sapiens,9,1,
CHEMBL3799511,CHEMBL4005,CHEMBL3802883,CHEMBL3797054,8.05,IC50,=,B,Homo sapiens,9,1,
CHEMBL3799511,CHEMBL4005,CHEMBL3802914,CHEMBL3797054,8.0,IC50,=,B,Homo sapiens,9,1,
CHEMBL3799187,CHEMBL4005,CHEMBL3802914,CHEMBL3797054,8.0,IC50,=,B,Homo sapiens,9,1,
CHEMBL3800138,CHEMBL4005,CHEMBL3802999,CHEMBL3797068,6.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL3813842,CHEMBL4005,CHEMBL3816166,CHEMBL3813614,8.7,Ki,=,B,Homo sapiens,9,1,
CHEMBL3814414,CHEMBL4005,CHEMBL3816166,CHEMBL3813614,8.7,Ki,=,B,Homo sapiens,9,1,
CHEMBL3956037,CHEMBL4005,CHEMBL3865232,CHEMBL3864168,5.37,Kd,=,B,Homo sapiens,9,1,
CHEMBL3955003,CHEMBL4005,CHEMBL3865232,CHEMBL3864168,5.24,Kd,=,B,Homo sapiens,9,1,
CHEMBL3944796,CHEMBL4005,CHEMBL3868772,CHEMBL3868583,4.33,IC50,=,B,Homo sapiens,9,1,
CHEMBL3944796,CHEMBL4005,CHEMBL3868777,CHEMBL3868583,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL3646517,CHEMBL4005,CHEMBL3706341,CHEMBL3638541,8.7,Ki,=,B,Homo sapiens,9,1,
CHEMBL3646543,CHEMBL4005,CHEMBL3706341,CHEMBL3638541,8.4,Ki,=,B,Homo sapiens,9,1,
CHEMBL3646632,CHEMBL4005,CHEMBL3706341,CHEMBL3638541,8.7,Ki,=,B,Homo sapiens,9,1,
CHEMBL4107650,CHEMBL4005,CHEMBL3887339,CHEMBL3886284,7.5,IC50,=,B,Homo sapiens,8,1,
CHEMBL3896043,CHEMBL4005,CHEMBL3887744,CHEMBL3886434,4.55,IC50,=,B,Homo sapiens,8,1,
CHEMBL3965450,CHEMBL4005,CHEMBL3887744,CHEMBL3886434,5.01,IC50,=,B,Homo sapiens,8,1,
CHEMBL4084907,CHEMBL4005,CHEMBL4019305,CHEMBL4017506,7.44,IC50,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL4005,CHEMBL4019304,CHEMBL4017506,6.87,IC50,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL4005,CHEMBL4019303,CHEMBL4017506,7.2,IC50,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL4005,CHEMBL4019289,CHEMBL4017506,7.48,IC50,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL4005,CHEMBL4019279,CHEMBL4017506,8.82,Kd,=,B,Homo sapiens,9,1,
CHEMBL4072637,CHEMBL4005,CHEMBL4035970,CHEMBL4033707,8.22,IC50,=,B,Homo sapiens,9,1,
CHEMBL4072637,CHEMBL4005,CHEMBL4036004,CHEMBL4033707,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL4072637,CHEMBL4005,CHEMBL4036005,CHEMBL4033707,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL4129223,CHEMBL4005,CHEMBL4119780,CHEMBL4118086,4.85,Kd,=,B,Homo sapiens,9,1,
CHEMBL4176771,CHEMBL4005,CHEMBL4150386,CHEMBL4145625,9.0,IC50,=,B,Homo sapiens,9,1,
CHEMBL4166220,CHEMBL4005,CHEMBL4156824,CHEMBL4152344,8.64,IC50,=,B,Homo sapiens,9,1,
CHEMBL4165122,CHEMBL4005,CHEMBL4156824,CHEMBL4152344,7.27,IC50,=,B,Homo sapiens,9,1,
CHEMBL4167465,CHEMBL4005,CHEMBL4156824,CHEMBL4152344,7.7,IC50,=,B,Homo sapiens,9,1,
CHEMBL4206585,CHEMBL4005,CHEMBL4196435,CHEMBL4196007,6.78,IC50,=,B,Homo sapiens,9,1,
CHEMBL4228563,CHEMBL4005,CHEMBL4222370,CHEMBL4219144,7.59,IC50,=,B,Homo sapiens,9,1,
CHEMBL4279703,CHEMBL4005,CHEMBL4276430,CHEMBL4270669,5.57,Kd,=,B,Homo sapiens,9,1,
CHEMBL4586115,CHEMBL4005,CHEMBL4341859,CHEMBL4340546,4.56,IC50,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL4005,CHEMBL4360966,CHEMBL4359834,7.77,Ki,=,B,Homo sapiens,9,1,
CHEMBL4569614,CHEMBL4005,CHEMBL4416684,CHEMBL4414631,6.5,IC50,=,B,Homo sapiens,9,1,
CHEMBL4585433,CHEMBL4005,CHEMBL4416684,CHEMBL4414631,5.4,IC50,=,B,Homo sapiens,9,1,
CHEMBL4465563,CHEMBL4005,CHEMBL4416684,CHEMBL4414631,6.6,IC50,=,B,Homo sapiens,9,1,
CHEMBL4593752,CHEMBL4005,CHEMBL4416684,CHEMBL4414631,6.5,IC50,=,B,Homo sapiens,9,1,
CHEMBL4445065,CHEMBL4005,CHEMBL4416684,CHEMBL4414631,6.5,IC50,=,B,Homo sapiens,9,1,
CHEMBL4555334,CHEMBL4005,CHEMBL4428709,CHEMBL4428047,5.24,IC50,=,B,Homo sapiens,9,1,
CHEMBL4521863,CHEMBL4005,CHEMBL4430040,CHEMBL4428080,7.05,IC50,=,B,Homo sapiens,9,1,
CHEMBL4593348,CHEMBL4005,CHEMBL4478191,CHEMBL4477207,6.61,IC50,=,B,Homo sapiens,9,1,
CHEMBL4754889,CHEMBL4005,CHEMBL4712573,CHEMBL4706640,6.96,IC50,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL4005,CHEMBL5127274,CHEMBL5126514,7.48,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL4084907,CHEMBL4005,CHEMBL5225377,CHEMBL5223150,7.77,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL4297181,CHEMBL4005,CHEMBL5231744,CHEMBL5230127,8.22,IC50,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL4005,CHEMBL5240772,CHEMBL5236659,7.48,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3813842,CHEMBL4005,CHEMBL5347349,CHEMBL5346869,8.7,IC50,=,B,Homo sapiens,9,1,
CHEMBL4297181,CHEMBL4005,CHEMBL5347402,CHEMBL5346869,8.22,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL4297629,CHEMBL4005,CHEMBL5505638,CHEMBL5500428,8.13,IC50,=,B,Homo sapiens,9,1,
CHEMBL4297181,CHEMBL4005,CHEMBL5519924,CHEMBL5518190,8.22,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL4084907,CHEMBL4005,CHEMBL5519924,CHEMBL5518190,7.48,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL411907,CHEMBL4005,CHEMBL5654100,CHEMBL5653604,8.22,IC50,=,B,Homo sapiens,9,1,
CHEMBL411907,CHEMBL4005,CHEMBL6121101,CHEMBL6120936,10.0,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL4005,CHEMBL967868,CHEMBL1140078,8.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL4005,CHEMBL967868,CHEMBL1140078,7.99,Ki,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL4005,CHEMBL967881,CHEMBL1140078,8.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL4005,CHEMBL980850,CHEMBL1140078,8.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL573339,CHEMBL4005,CHEMBL1062877,CHEMBL1150977,,Selectivity,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL573339,CHEMBL4005,CHEMBL1060260,CHEMBL1150977,8.82,Kd,=,B,Homo sapiens,9,1,
CHEMBL573339,CHEMBL4005,CHEMBL1050831,CHEMBL1150977,8.82,Kd,=,B,Homo sapiens,9,1,
CHEMBL575539,CHEMBL4005,CHEMBL1047614,CHEMBL1154707,5.39,IC50,=,B,,8,1,
CHEMBL573202,CHEMBL4005,CHEMBL1047614,CHEMBL1154707,5.74,IC50,=,B,,8,1,
CHEMBL594793,CHEMBL4005,CHEMBL1067294,CHEMBL1153098,5.87,IC50,=,B,,8,1,
CHEMBL590104,CHEMBL4005,CHEMBL1074680,CHEMBL1153200,5.64,IC50,=,B,,8,1,
CHEMBL600447,CHEMBL4005,CHEMBL1074680,CHEMBL1153200,5.98,IC50,=,B,,8,1,
CHEMBL601661,CHEMBL4005,CHEMBL1068273,CHEMBL1156873,5.93,IC50,=,B,,8,1,
CHEMBL592445,CHEMBL4005,CHEMBL1065055,CHEMBL1157610,9.4,IC50,=,B,,8,1,
CHEMBL592445,CHEMBL4005,CHEMBL1065062,CHEMBL1157610,9.22,IC50,=,B,Homo sapiens,9,1,
CHEMBL592445,CHEMBL4005,CHEMBL1065063,CHEMBL1157610,9.22,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL4005,CHEMBL1108625,CHEMBL1154879,8.52,IC50,=,B,,8,0,potential_duplicate
CHEMBL521851,CHEMBL4005,CHEMBL1109706,CHEMBL1156214,8.52,IC50,=,B,,8,0,potential_duplicate
CHEMBL586702,CHEMBL4005,CHEMBL1216940,CHEMBL1212808,7.8,IC50,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL1216940,CHEMBL1212808,8.52,IC50,=,B,,8,0,potential_duplicate
CHEMBL603469,CHEMBL4005,CHEMBL1244568,CHEMBL1240346,5.31,Kd,=,B,Homo sapiens,9,1,
CHEMBL603469,CHEMBL4005,CHEMBL1244572,CHEMBL1240346,7.31,Kd,=,B,Homo sapiens,9,1,
CHEMBL603469,CHEMBL4005,CHEMBL1244915,CHEMBL1240346,6.19,Kd,=,B,Homo sapiens,9,1,
CHEMBL603469,CHEMBL4005,CHEMBL1244916,CHEMBL1240346,5.96,Kd,=,B,Homo sapiens,9,1,
CHEMBL603469,CHEMBL4005,CHEMBL1244917,CHEMBL1240346,5.27,Kd,=,B,Homo sapiens,9,1,
CHEMBL603469,CHEMBL4005,CHEMBL1244567,CHEMBL1240346,,Kd,>,B,,8,0,missing_pchembl;relation_not_equal
CHEMBL603469,CHEMBL4005,CHEMBL1244569,CHEMBL1240346,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL603469,CHEMBL4005,CHEMBL1244570,CHEMBL1240346,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL603469,CHEMBL4005,CHEMBL1244571,CHEMBL1240346,,Kd,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL573339,CHEMBL4005,CHEMBL1764255,CHEMBL1759999,,Inhibition,=,B,,8,0,missing_pchembl;endpoint_not_allowed
CHEMBL592445,CHEMBL4005,CHEMBL1810228,CHEMBL1806467,9.4,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL573339,CHEMBL4005,CHEMBL1908733,CHEMBL1908390,8.82,Kd,=,B,,8,0,potential_duplicate
CHEMBL573339,CHEMBL4005,CHEMBL1908734,CHEMBL1908390,8.89,Kd,=,B,,8,1,
CHEMBL573339,CHEMBL4005,CHEMBL1908735,CHEMBL1908390,8.85,Kd,=,B,,8,1,
CHEMBL573339,CHEMBL4005,CHEMBL1908736,CHEMBL1908390,8.82,Kd,=,B,,8,0,potential_duplicate
CHEMBL573339,CHEMBL4005,CHEMBL1908737,CHEMBL1908390,8.82,Kd,=,B,,8,0,potential_duplicate
CHEMBL573339,CHEMBL4005,CHEMBL1908738,CHEMBL1908390,8.49,Kd,=,B,,8,1,
CHEMBL573339,CHEMBL4005,CHEMBL1908739,CHEMBL1908390,8.47,Kd,=,B,,8,1,
CHEMBL573339,CHEMBL4005,CHEMBL1908740,CHEMBL1908390,8.54,Kd,=,B,,8,1,
CHEMBL573339,CHEMBL4005,CHEMBL1908741,CHEMBL1908390,8.52,Kd,=,B,,8,1,
CHEMBL573339,CHEMBL4005,CHEMBL1908742,CHEMBL1908390,8.82,Kd,=,B,,8,0,potential_duplicate
CHEMBL521851,CHEMBL4005,CHEMBL1908733,CHEMBL1908390,8.96,Kd,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL1908734,CHEMBL1908390,8.82,Kd,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL1908735,CHEMBL1908390,8.82,Kd,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL1908736,CHEMBL1908390,9.07,Kd,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL1908737,CHEMBL1908390,8.92,Kd,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL1908738,CHEMBL1908390,8.43,Kd,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL1908739,CHEMBL1908390,8.39,Kd,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL1908740,CHEMBL1908390,8.15,Kd,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL1908741,CHEMBL1908390,8.35,Kd,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL1908742,CHEMBL1908390,8.77,Kd,=,B,,8,1,
CHEMBL603469,CHEMBL4005,CHEMBL1908733,CHEMBL1908390,5.31,Kd,=,B,,8,0,potential_duplicate
CHEMBL603469,CHEMBL4005,CHEMBL1908734,CHEMBL1908390,5.31,Kd,=,B,,8,0,potential_duplicate
CHEMBL603469,CHEMBL4005,CHEMBL1908735,CHEMBL1908390,5.23,Kd,=,B,,8,1,
CHEMBL603469,CHEMBL4005,CHEMBL1908736,CHEMBL1908390,5.25,Kd,=,B,,8,0,potential_duplicate
CHEMBL603469,CHEMBL4005,CHEMBL1908737,CHEMBL1908390,5.13,Kd,=,B,,8,1,
CHEMBL603469,CHEMBL4005,CHEMBL1908738,CHEMBL1908390,7.31,Kd,=,B,,8,0,potential_duplicate
CHEMBL603469,CHEMBL4005,CHEMBL1908739,CHEMBL1908390,6.19,Kd,=,B,,8,0,potential_duplicate
CHEMBL603469,CHEMBL4005,CHEMBL1908740,CHEMBL1908390,,Kd,>,B,,8,0,missing_pchembl;relation_not_equal;potential_duplicate
CHEMBL603469,CHEMBL4005,CHEMBL1908741,CHEMBL1908390,5.96,Kd,=,B,,8,0,potential_duplicate
CHEMBL603469,CHEMBL4005,CHEMBL1908742,CHEMBL1908390,5.27,Kd,=,B,,8,0,potential_duplicate
CHEMBL586702,CHEMBL4005,CHEMBL1914124,CHEMBL1909493,8.05,IC50,=,B,Homo sapiens,9,1,
CHEMBL586702,CHEMBL4005,CHEMBL1914120,CHEMBL1909493,7.6,IC50,=,B,Homo sapiens,9,1,
CHEMBL586702,CHEMBL4005,CHEMBL1914070,CHEMBL1909493,7.92,IC50,=,B,Homo sapiens,9,1,
CHEMBL586702,CHEMBL4005,CHEMBL1914069,CHEMBL1909493,6.96,IC50,=,B,Homo sapiens,9,1,
CHEMBL586702,CHEMBL4005,CHEMBL1914068,CHEMBL1909493,7.5,IC50,=,B,Homo sapiens,9,1,
CHEMBL573339,CHEMBL4005,CHEMBL1919767,CHEMBL1914457,8.36,IC50,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL1925467,CHEMBL1921798,8.52,IC50,=,B,,8,0,potential_duplicate
CHEMBL573339,CHEMBL4005,CHEMBL1937672,CHEMBL1933031,7.78,IC50,=,B,,8,1,
CHEMBL586702,CHEMBL4005,CHEMBL1942432,CHEMBL1938252,7.58,IC50,=,B,,8,0,potential_duplicate
CHEMBL586702,CHEMBL4005,CHEMBL1960282,CHEMBL1955734,7.8,IC50,=,B,,8,0,potential_duplicate
CHEMBL573339,CHEMBL4005,CHEMBL2090598,CHEMBL2086312,6.82,IC50,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL2174957,CHEMBL2169748,8.52,IC50,=,B,,8,0,potential_duplicate
CHEMBL573339,CHEMBL4005,CHEMBL2214583,CHEMBL2203170,8.35,IC50,=,B,,8,0,potential_duplicate
CHEMBL573339,CHEMBL4005,CHEMBL2217273,CHEMBL2216751,8.1,IC50,=,B,,8,1,
CHEMBL521851,CHEMBL4005,CHEMBL2317602,CHEMBL2311296,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL521851,CHEMBL4005,CHEMBL2317612,CHEMBL2311296,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL586702,CHEMBL4005,CHEMBL2328971,CHEMBL2321664,8.22,IC50,=,B,Homo sapiens,9,1,
CHEMBL586702,CHEMBL4005,CHEMBL2328239,CHEMBL2321769,8.22,IC50,=,B,Homo sapiens,9,0,potential_duplicate
