pair,ligand_id,molecule_chembl_id,activity_source_kind,activity_source_file,activity_status,activity_eligible,analysis_set,complete_case,construction_class,primary_class_theta6,recomputed_theta6,class_match,pA,pB,historical_pA,historical_pB,n_act_A,n_act_B,in_primary
PPARA/PPARD,HOPAPD_026,CHEMBL210469,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.48,8.0,5.48,8.0,,,0
PPARA/PPARD,HOPAPD_027,CHEMBL220508,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.24,8.14,5.24,8.14,,,0
PPARA/PPARD,HOPAPD_028,CHEMBL234661,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.41,7.05,5.41,7.05,,,0
PPARA/PPARD,HOPAPD_029,CHEMBL234908,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.39,6.54,5.39,6.54,,,0
PPARA/PPARD,HOPAPD_030,CHEMBL37013,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.5,7.52,5.5,7.52,,,0
PPARA/PPARD,HOPAPD_031,CHEMBL373605,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.17,7.89,5.17,7.89,,,0
PPARA/PPARD,HOPAPD_032,CHEMBL375747,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.12,7.85,5.12,7.85,,,0
PPARA/PPARD,HOPAPD_033,CHEMBL392951,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.43,6.96,5.43,6.96,,,0
PPARA/PPARD,HOPAPD_034,CHEMBL393805,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.17,8.3,5.17,8.3,,,0
PPARA/PPARD,HOPAPD_035,CHEMBL3958704,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.21,8.3,5.21,8.3,,,0
PPARA/PPARD,HOPAPD_036,CHEMBL496534,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.5,7.8,5.5,7.8,,,0
PPARA/PPARD,HOPAPD_037,CHEMBL520827,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.1,7.9,5.1,7.9,,,0
PPARA/PPARD,HOPAPD_038,CHEMBL524829,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.0,8.0,5.0,8.0,,,0
PPARA/PPARD,HOPAPD_039,CHEMBL525552,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.1,6.8,5.1,6.8,,,0
PPARA/PPARD,HOPAPD_040,CHEMBL592652,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.21,8.33,5.21,8.33,,,0
PPARA/PPARD,HOPAPD_041,CHEMBL175332,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.52,7.42,8.52,7.42,,,0
PPARA/PPARD,HOPAPD_042,CHEMBL201880,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.1,6.65,8.1,6.65,,,0
PPARA/PPARD,HOPAPD_043,CHEMBL2037183,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.05,6.77,7.05,6.77,,,0
PPARA/PPARD,HOPAPD_044,CHEMBL219668,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,6.76,7.75,6.76,7.75,,,0
PPARA/PPARD,HOPAPD_045,CHEMBL219669,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,6.75,8.52,6.75,8.52,,,0
PPARA/PPARD,HOPAPD_046,CHEMBL220557,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,6.59,8.6,6.59,8.6,,,0
PPARA/PPARD,HOPAPD_047,CHEMBL229778,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.11,8.17,7.11,8.17,,,0
PPARA/PPARD,HOPAPD_048,CHEMBL259055,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.55,8.52,7.55,8.52,,,0
PPARA/PPARD,HOPAPD_049,CHEMBL263029,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.7,7.64,8.7,7.64,,,0
PPARA/PPARD,HOPAPD_050,CHEMBL278590,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.22,6.82,8.22,6.82,,,0
PPARA/PPARD,HOPAPD_051,CHEMBL309778,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.4,6.8,7.4,6.8,,,0
PPARA/PPARD,HOPAPD_052,CHEMBL3103198,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.68,7.1,7.68,7.1,,,0
PPARA/PPARD,HOPAPD_053,CHEMBL377898,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.4,6.59,7.4,6.59,,,0
PPARA/PPARD,HOPAPD_054,CHEMBL3981588,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,6.5,6.5,6.5,6.5,,,0
PPARA/PPARD,HOPAPD_055,CHEMBL409355,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.16,7.6,7.16,7.6,,,0
PPARA/PPARD,HOPAPD_056,CHEMBL457405,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.12,7.26,8.12,7.26,,,0
PPARA/PPARD,HOPAPD_057,CHEMBL462982,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.44,7.7,8.44,7.7,,,0
PPARA/PPARD,HOPAPD_058,CHEMBL5402424,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.6,8.08,7.6,8.08,,,0
PPARA/PPARD,HOPAPD_059,CHEMBL6164730,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.05,7.41,7.05,7.41,,,0
PPARA/PPARD,HOPAPD_060,CHEMBL6165188,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.85,7.39,7.85,7.39,,,0
PPARA/PPARD,PAPD_001,CHEMBL1085795,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.7,5.22,7.7,5.22,,,1
PPARA/PPARD,PAPD_002,CHEMBL121,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.4,5.44,8.4,5.44,,,1
PPARA/PPARD,PAPD_003,CHEMBL180019,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.22,5.12,8.22,5.12,,,1
PPARA/PPARD,PAPD_004,CHEMBL2037010,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.02,5.42,7.02,5.42,,,1
PPARA/PPARD,PAPD_005,CHEMBL205665,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.38,5.33,7.38,5.33,,,1
PPARA/PPARD,PAPD_006,CHEMBL209749,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.14,5.34,7.14,5.34,,,1
PPARA/PPARD,PAPD_007,CHEMBL213782,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.9,5.46,6.9,5.46,,,1
PPARA/PPARD,PAPD_008,CHEMBL218094,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.16,5.39,7.16,5.39,,,1
PPARA/PPARD,PAPD_009,CHEMBL219626,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.4,5.34,8.4,5.34,,,1
PPARA/PPARD,PAPD_010,CHEMBL24458,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.64,5.04,6.64,5.04,,,1
PPARA/PPARD,PAPD_011,CHEMBL245454,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.52,4.7,6.52,4.7,,,1
PPARA/PPARD,PAPD_012,CHEMBL247937,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.7,4.82,7.7,4.82,,,1
PPARA/PPARD,PAPD_013,CHEMBL248113,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.7,5.1,7.7,5.1,,,1
PPARA/PPARD,PAPD_014,CHEMBL311429,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.8,5.0,6.8,5.0,,,1
PPARA/PPARD,PAPD_015,CHEMBL3264932,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.11,5.22,7.11,5.22,,,1
PPARA/PPARD,PAPD_016,CHEMBL3354989,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.4,4.6,8.4,4.6,,,1
PPARA/PPARD,PAPD_017,CHEMBL360246,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.21,5.3,7.21,5.3,,,1
PPARA/PPARD,PAPD_018,CHEMBL367891,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.05,4.98,8.05,4.98,,,1
PPARA/PPARD,PAPD_019,CHEMBL376641,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.4,5.08,8.4,5.08,,,1
PPARA/PPARD,PAPD_020,CHEMBL384203,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.77,5.22,6.77,5.22,,,1
PPARA/PPARD,PAPD_021,CHEMBL397331,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.22,4.89,7.22,4.89,,,1
PPARA/PPARD,PAPD_022,CHEMBL424133,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.62,5.42,7.62,5.42,,,1
PPARA/PPARD,PAPD_023,CHEMBL492535,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.3,5.35,7.3,5.35,,,1
PPARA/PPARD,PAPD_024,CHEMBL6039877,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.51,5.17,6.51,5.17,,,1
PPARA/PPARD,PAPD_025,CHEMBL76676,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.4,5.3,7.4,5.3,,,1
PPARA/PPARD,PAPD_026,CHEMBL77502,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.05,5.28,8.05,5.28,,,1
PPARA/PPARD,PAPD_027,CHEMBL78523,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.8,5.1,6.8,5.1,,,1
PPARA/PPARD,PAPD_028,CHEMBL79426,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.17,5.17,7.17,5.17,,,1
PPARA/PPARD,PAPD_029,CHEMBL80364,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.89,5.1,7.89,5.1,,,1
PPARA/PPARD,PAPD_030,CHEMBL80772,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.1,5.1,7.1,5.1,,,1
PPARA/PPARD,PAPD_031,CHEMBL80905,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.7,5.1,7.7,5.1,,,1
PPARA/PPARD,PAPD_032,CHEMBL82034,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.92,5.15,7.92,5.15,,,1
PPARA/PPARD,PAPD_033,CHEMBL1075705,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.28,7.28,5.28,7.28,,,1
PPARA/PPARD,PAPD_034,CHEMBL1254756,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.38,7.12,5.38,7.12,,,1
PPARA/PPARD,PAPD_035,CHEMBL1760269,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.8,7.2,4.8,7.2,,,1
PPARA/PPARD,PAPD_036,CHEMBL1760400,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.8,6.8,4.8,6.8,,,1
PPARA/PPARD,PAPD_037,CHEMBL1760405,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.7,7.1,4.7,7.1,,,1
PPARA/PPARD,PAPD_038,CHEMBL1760414,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.7,7.4,4.7,7.4,,,1
PPARA/PPARD,PAPD_039,CHEMBL1760415,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.7,6.9,4.7,6.9,,,1
PPARA/PPARD,PAPD_040,CHEMBL1760426,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.8,7.5,4.8,7.5,,,1
PPARA/PPARD,PAPD_041,CHEMBL1778837,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.07,7.0,5.07,7.0,,,1
PPARA/PPARD,PAPD_042,CHEMBL2036997,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.96,8.1,4.96,8.1,,,1
PPARA/PPARD,PAPD_043,CHEMBL219661,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.4,7.6,5.4,7.6,,,1
PPARA/PPARD,PAPD_044,CHEMBL220224,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.24,8.89,5.24,8.89,,,1
PPARA/PPARD,PAPD_045,CHEMBL220325,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.28,8.66,5.28,8.66,,,1
PPARA/PPARD,PAPD_046,CHEMBL220448,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.14,7.96,5.14,7.96,,,1
PPARA/PPARD,PAPD_047,CHEMBL220785,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.03,8.34,5.03,8.34,,,1
PPARA/PPARD,PAPD_048,CHEMBL232398,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.38,7.16,5.38,7.16,,,1
PPARA/PPARD,PAPD_049,CHEMBL233978,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.42,8.11,5.42,8.11,,,1
PPARA/PPARD,PAPD_050,CHEMBL234587,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.33,7.37,5.33,7.37,,,1
PPARA/PPARD,PAPD_051,CHEMBL234662,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.3,6.92,5.3,6.92,,,1
PPARA/PPARD,PAPD_052,CHEMBL3976442,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.28,8.22,5.28,8.22,,,1
PPARA/PPARD,PAPD_053,CHEMBL427080,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.0,7.55,5.0,7.55,,,1
PPARA/PPARD,PAPD_054,CHEMBL484266,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.4,8.1,5.4,8.1,,,1
PPARA/PPARD,PAPD_055,CHEMBL485087,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.0,7.9,5.0,7.9,,,1
PPARA/PPARD,PAPD_056,CHEMBL485088,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.3,8.1,5.3,8.1,,,1
PPARA/PPARD,PAPD_057,CHEMBL496116,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.4,7.5,5.4,7.5,,,1
PPARA/PPARD,PAPD_058,CHEMBL496136,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.4,8.4,5.4,8.4,,,1
PPARA/PPARD,PAPD_059,CHEMBL497789,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.5,7.9,5.5,7.9,,,1
PPARA/PPARD,PAPD_060,CHEMBL498401,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.3,8.0,5.3,8.0,,,1
PPARA/PPARD,PAPD_061,CHEMBL5183133,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.44,6.92,5.44,6.92,,,1
PPARA/PPARD,PAPD_062,CHEMBL519345,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.2,7.6,5.2,7.6,,,1
PPARA/PPARD,PAPD_063,CHEMBL522577,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.5,7.8,5.5,7.8,,,1
PPARA/PPARD,PAPD_064,CHEMBL5432412,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.37,8.44,5.37,8.44,,,1
PPARA/PPARD,PAPD_065,CHEMBL1644310,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,dual,dual,dual,1,6.82,6.52,6.82,6.52,,,1
PPARA/PPARD,PAPD_066,CHEMBL173236,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.48,6.81,7.48,6.81,,,1
PPARA/PPARD,PAPD_067,CHEMBL173494,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.4,8.43,8.4,8.43,,,1
PPARA/PPARD,PAPD_068,CHEMBL1779473,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARA_PPARD_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.92,6.96,7.92,6.96,,,1
