canonical_smiles,scaffold,subset,label_type,source_library,has_bioactivity_label,pActivity,target_arm,benchmark_ref,molecule_chembl_id
CC(C)(Sc1ccncc1C(=O)N1CCc2ccccc2C1)C(=O)O,O=C(c1cccnc1)N1CCc2ccccc2C1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.86,URAT1,,CHEMBL5278304
C[C@@H](CC(=O)O)c1cc2c(-c3ccc(C#N)c4ccccc34)cncc2s1,c1ccc2c(-c3cncc4sccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.43,URAT1,,CHEMBL5965238
CC(C)(Sc1ccncc1-c1ccc(C#N)c2c(Cl)ccn12)C(=O)O,c1cncc(-c2cccc3cccn23)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.17,URAT1,,CHEMBL6003588
CC(Sc1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,c1ccc2c(-c3cncc4ccccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.0,URAT1,,CHEMBL5897167
O=C(c1ccnc2ccc(Nc3ccc(Cl)cc3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccc(Nc3ccccc3)cc12)N1CCCC1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.12,URAT1,,CHEMBL5564066
C=Cc1cc(O)cc2c1-c1ccc(O)c(C)c1CC2,c1ccc2c(c1)CCc1ccccc1-2,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,4.63,OAT1,,CHEMBL205119
N#Cc1ccc(-c2cnccc2NS(=O)(=O)c2ccccc2)cc1,O=S(=O)(Nc1ccncc1-c1ccccc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.41,URAT1,,CHEMBL4074756
CC(C)(C)c1ccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)cc1,c1ccc(Nc2cncc(-c3ccccc3)c2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.15,URAT1,,CHEMBL5564048
N#Cc1ccc(-c2cncc3cc(CC(=O)O)sc23)cc1,c1ccc(-c2cncc3ccsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.27,URAT1,,CHEMBL5949731
Cc1cn(Cc2cccc(Cl)c2Cl)c2cc(CC(=O)O)ccc12,c1ccc(Cn2ccc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.28,URAT1,,CHEMBL3691995
O=C(O)C1(Sc2ccnc3ccc(-c4cccc(F)c4)cc23)CCC1,c1ccc(-c2ccc3nccc(SC4CCC4)c3c2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.2,URAT1,,CHEMBL3745813
O=C(O)C1(Sc2nnc(Br)n2-c2cc(Cl)c(C3CC3)s2)CCC1,c1cc(-n2cnnc2SC2CCC2)sc1C1CC1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5873100
CC(C)(Sc1ccc2cncc(-c3cccc4c(C#N)cccc34)c2c1)C(=O)O,c1ccc2c(-c3cncc4ccccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.72,URAT1,,CHEMBL5786822
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccncn3)cc2C#N)cc1Cl,O=S(=O)(Nc1ccncn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.29,URAT1,,CHEMBL3683371
CC(C)(Oc1nc2ncccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(-n3cnc4ncccc43)ccc(C3CC3)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.51,URAT1,,CHEMBL5200839
Cc1nn(Cc2c(Cl)cccc2C2CC2)c2cc(-c3nnn[nH]3)cnc12,c1ccc(C2CC2)c(Cn2ncc3ncc(-c4nnn[nH]4)cc32)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.26,URAT1,,CHEMBL3692047
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1cnccc1I,O=S(=O)(CSc1nncn1Cc1cccc2ccccc12)Nc1cccnc1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.98,URAT1,,CHEMBL4551589
O=C(O)CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12,O=c1c2ccsc2ncn1-c1ccc(C2CC2)c2ccccc12,C,slc22_fps_neighbor,urat1_curated.csv,True,5.49,URAT1,,CHEMBL5271398
C/C(=C\Cc1cccc2c1OC(c1csc3ccccc13)CC2=O)C(=O)O,O=C1CC(c2csc3ccccc23)Oc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,6.02,URAT1,,CHEMBL5619241
Cc1cc(-n2c(Br)nnc2SC(C(=O)O)c2ccccc2)sc1C1CC1,c1ccc(CSc2nncn2-c2ccc(C3CC3)s2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5841699
N#Cc1c(Cl)cccc1NS(=O)(=O)c1ccccc1C(F)(F)F,O=S(=O)(Nc1ccccc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.64,URAT1,,CHEMBL3978281
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(F)c(F)c1Cl,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.3,URAT1,,CHEMBL3683451
N#Cc1cc2c(c(-c3ccc(C(=O)O)c(O)c3)c1)OCO2,c1ccc(-c2cccc3c2OCO3)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.09,URAT1,,CHEMBL5969650
N#Cc1ccc(Nc2cnccc2SCCCC(=O)[O-])c2ccccc12.[Na+],c1cncc(Nc2cccc3ccccc23)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5172623
O=C(O)CCc1cc2c(Cc3c(Cl)cccc3Cl)cccc2s1,c1ccc(Cc2cccc3sccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.27,URAT1,,CHEMBL5872579
O=C(O)c1cnc2c(Cl)nn(Cc3c(Cl)cccc3Cl)c2c1,c1ccc(Cn2ncc3ncccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.79,URAT1,,CHEMBL3692051
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(Cl)c(CO)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.97,URAT1,,CHEMBL3688191
N#Cc1cncc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2cccnc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.96,URAT1,,CHEMBL3683485
O=C(Nc1ccc(-c2c[nH]nn2)c(C(F)(F)F)c1)c1c(O)[nH]c(=O)[nH]c1=O,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1c[nH]c(=O)[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,5.57,URAT1,,CHEMBL5891141
O=C(c1cnccc1SC1(C(=O)O)CCC1)N1CCOc2ccccc21,O=C(c1cnccc1SC1CCC1)N1CCOc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,4.91,URAT1,,CHEMBL5266247
CC(C)(Sc1nc2ccccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(c1)ncn2-c1ccc(C2CC2)c2ccccc12,C,slc22_fps_neighbor,urat1_curated.csv,True,4.65,URAT1,,CHEMBL5755878
CC(C)(C)c1cc(C(=O)N2CCc3ccccc32)cc(C#N)c1O,O=C(c1ccccc1)N1CCc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,4.5,URAT1,,CHEMBL4753182
N#Cc1ccc(-c2cnccc2Sc2ccccc2C(=O)O)c2ccccc12,c1ccc(Sc2ccncc2-c2cccc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.26,URAT1,,CHEMBL5779144
O=C(O)CCc1nnc(Br)n1Cc1ccc(C2CC2)c2ccccc12,c1ccc2c(C3CC3)ccc(Cn3cnnc3)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.71,URAT1,,CHEMBL5766328
O=C(Nc1ccc(-c2cnn[nH]2)cc1)c1c(O)[nH]c(=S)[nH]c1=O,O=C(Nc1ccc(-c2cnn[nH]2)cc1)c1c[nH]c(=S)[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,4.96,URAT1,,CHEMBL5860383
CCc1cc2c(C(=O)c3ccc(O)cc3)cc(OC)cc2o1,O=C(c1ccccc1)c1cccc2occc12,C,slc22_fps_neighbor,urat1_curated.csv,True,4.71,URAT1,,CHEMBL1767100
COc1ccc(-c2cnccc2NS(=O)(=O)C(F)(F)F)cc1,c1ccc(-c2cccnc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.67,URAT1,,CHEMBL4066146
O=C(c1cc(Br)c(O)c(Br)c1)n1ccc2cccnc21,O=C(c1ccccc1)n1ccc2cccnc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.64,URAT1,,CHEMBL5405794
Cc1cc(C(=O)n2ccc3cccnc32)ccc1O,O=C(c1ccccc1)n1ccc2cccnc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.23,URAT1,,CHEMBL5426916
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1ccc(Br)nc1,O=S(=O)(CSc1nncn1Cc1cccc2ccccc12)Nc1cccnc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.66,URAT1,,CHEMBL4554148
COc1ccc(C)c(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.28,URAT1,,CHEMBL3683479
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccccc1C(F)(F)F,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.77,URAT1,,CHEMBL3683337
CC(C)(Sc1nc(Nc2ccc(C3CC3)c3ccccc23)c2ccccc2n1)C(=O)O,c1ccc2c(Nc3ccc(C4CC4)c4ccccc34)ncnc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.36,URAT1,,CHEMBL5555561
CC(Sc1ccncc1C(=O)N1CCc2ccccc2C1)C(=O)O,O=C(c1cccnc1)N1CCc2ccccc2C1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.01,URAT1,,CHEMBL5289441
COCc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,c1ccc2c(SC3CCC3)ccnc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.705,URAT1,,CHEMBL3746658
O=C(O)C1(Sc2ccnc3ccc(C(F)(F)F)cc23)CCC1,c1ccc2c(SC3CCC3)ccnc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.21,URAT1,,CHEMBL3746480
O=C(O)CNC(=O)c1ccccc1,c1ccccc1,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,4.44,OAT1,,CHEMBL461
CC(C)(Cc1ccc2cncc(-c3ccc(C#N)cc3)c2c1)C(=O)O,c1ccc(-c2cncc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.72,URAT1,,CHEMBL5960864
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(CCC(N)=O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.73,URAT1,,CHEMBL3692023
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2ccsc2c1,c1ccc(-c2cccc3sccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.35,URAT1,,CHEMBL5598112
O=S(=O)(Nc1cncc(Br)c1)c1ccccc1C(F)(F)F,O=S(=O)(Nc1cccnc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.46,URAT1,,CHEMBL3984949
COc1cccc(N(CCCC(=O)O)c2ccnc3ccc(C(F)(F)F)cc23)c1,c1ccc(Nc2ccnc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.03,URAT1,,CHEMBL6160542
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(C#N)c(C2CC2)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2cccc(C3CC3)c2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.43,URAT1,,CHEMBL3683482
CS(=O)(=O)Nc1ccnc2ccc(Br)cc12,c1ccc2ncccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.44,URAT1,,CHEMBL4076833
CC(C)(Sc1ccc2cncc(-c3ccc(C#N)c(Cl)c3)c2c1)C(=O)O,c1ccc(-c2cncc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.26,URAT1,,CHEMBL5856878
Cc1cccc(C)c1Cn1nc(C)c2ccc(CCC(=O)O)cc21,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.39,URAT1,,CHEMBL3692017
N#Cc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C2CC2)c1O,O=C(c1cccc(C2CC2)c1)N1CS(=O)(=O)c2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,4.72,URAT1,,CHEMBL4740995
C[C@@H](Oc1ccc2cncc(-c3ccc(C#N)cc3)c2c1)C(=O)O,c1ccc(-c2cncc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.26,URAT1,,CHEMBL5988445
N#Cc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,c1ccc2c(SC3CCC3)ccnc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.4,URAT1,,CHEMBL3747493
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,N=C(C(=O)NC1C(=O)N2C=C(CSc3nc(=O)cn[nH]3)CSC12)c1cscn1,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,6.64,OAT1,,CHEMBL161
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3cccnc3)cc2C#N)cc1Cl,O=S(=O)(Nc1cccnc1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.390000000000001,URAT1,,CHEMBL3683376
COc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cn1,O=S(=O)(Nc1cccnc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.93,URAT1,,CHEMBL3920960
CS(=O)(=O)Nc1ccncc1-c1cccc(F)c1,c1ccc(-c2cccnc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.55,URAT1,,CHEMBL4096139
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,O=C(c1ccccc1)c1coc2ccccc12,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,5.505,OAT1,,CHEMBL388590
CC(Cc1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,c1ccc2c(-c3cncc4ccccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.82,URAT1,,CHEMBL5926965
Cc1nn(Cc2cccc(Cl)c2Cl)c2cc(-c3nnn[nH]3)cnc12,c1ccc(Cn2ncc3ncc(-c4nnn[nH]4)cc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.54,URAT1,,CHEMBL3692044
O=C(O)/C=C/Cc1c(O)ccc2c1OC(c1cccs1)CC2=O,O=C1CC(c2cccs2)Oc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.66,URAT1,,CHEMBL5620142
CCOc1ncc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,O=S(=O)(Nc1ccccn1)c1ccc(Oc2cccnc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.62,URAT1,,CHEMBL3683409
Cc1cc(-n2c(Br)nnc2SCC(=O)O)sc1-c1ccccc1,c1ccc(-c2ccc(-n3cnnc3)s2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5782475
CCc1oc2cc(Br)c(O)c(Br)c2c1C(=O)c1ccc(OC)cc1,O=C(c1ccccc1)c1coc2ccccc12,C,slc22_fps_neighbor,urat1_curated.csv,True,4.63,URAT1,,CHEMBL1767115
Cc1ccc(Cl)c(C)c1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.87,URAT1,,CHEMBL3683453
Cc1cccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)c1,c1ccc(Nc2cncc(-c3ccccc3)c2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.25,URAT1,,CHEMBL5559876
N#Cc1ccc(-c2cnccc2NS(=O)(=O)C(F)(F)F)c2ccccc12,c1cncc(-c2cccc3ccccc23)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,8.0,URAT1,,CHEMBL4088988
C/C(=C\Cc1cccc2c1OC(c1cccs1)CC2=O)C(=O)O,O=C1CC(c2cccs2)Oc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,6.07,URAT1,,CHEMBL5618194
CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)c(F)c2)c(=O)[nH]1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,5.73,URAT1,,CHEMBL5819142
O=C(O)CCOc1nc2ncccc2n1-c1ccc(C2CC2)c2ccccc12,c1ccc2c(-n3cnc4ncccc43)ccc(C3CC3)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.31,URAT1,,CHEMBL5179331
Cc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,c1ccc2c(SC3CCC3)ccnc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.46,URAT1,,CHEMBL3746315
CC(Sc1ccncc1C(=O)N1CCOc2ccccc21)C(=O)O,O=C(c1cccnc1)N1CCOc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,4.95,URAT1,,CHEMBL5267727
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3cscn3)cc2C#N)cc1Cl,O=S(=O)(Nc1cscn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.96,URAT1,,CHEMBL3937205
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)cc1Cl,O=S(=O)(Nc1ncns1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.95,URAT1,,CHEMBL3946099
O=C(O)CCCN(c1ccccc1F)c1ccnc2ccc(C(F)(F)F)cc12,c1ccc(Nc2ccnc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.19,URAT1,,CHEMBL6172772
CC(C)(C(=O)O)c1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1,c1ccc2c(-c3cncc4ccccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.94,URAT1,,CHEMBL5921218
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ncc2ccccc21,O=C(c1ccccc1)n1ncc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.65,URAT1,,CHEMBL5397658
CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(C(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.38,URAT1,,CHEMBL3692034
CC(Sc1nc2ncccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(-n3cnc4ncccc43)ccc(C3CC3)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.8,URAT1,,CHEMBL4759016
Cc1nn(Cc2c(Cl)cccc2C2CC2)c2cc(CCC(=O)O)ccc12,c1ccc(C2CC2)c(Cn2ncc3ccccc32)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.77,URAT1,,CHEMBL3692057
CC(C)(Cc1cc2cncc(-c3ccc(C#N)c4ccccc34)c2s1)C(=O)O,c1ccc2c(-c3cncc4ccsc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.86,URAT1,,CHEMBL5953598
CC(C)(Sc1ccc2cnsc2c1-c1cccc(C#N)c1)C(=O)O,c1ccc(-c2cccc3cnsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.69,URAT1,,CHEMBL5870641
CC(C)(Sc1ccncc1-c1ccc(C#N)c2cc(Cl)cn12)C(=O)O,c1cncc(-c2cccc3cccn23)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.52,URAT1,,CHEMBL5824346
CN(c1cnccc1SCc1cccc(C(=O)[O-])c1)c1ccc(C#N)c2ccccc12.[Na+],c1ccc(CSc2ccncc2Nc2cccc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.45,URAT1,,CHEMBL5192799
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1cc(F)c(C#N)c(Cl)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,8.1,URAT1,,CHEMBL3688188
N#CCOc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,c1ccc2c(SC3CCC3)ccnc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.17,URAT1,,CHEMBL3746317
CC(C)(Sc1ccc2cnsc2c1-c1ccc(C(F)(F)F)cc1)C(=O)O,c1ccc(-c2cccc3cnsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.98,URAT1,,CHEMBL5834607
CCCc1ccc(Cn2c(Br)nnc2SC(C)(C)C(=O)O)c2ccccc12,c1ccc2c(Cn3cnnc3)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.0,URAT1,,CHEMBL5913980
Cc1cn(Cc2c(F)cccc2Cl)c2cc(CC(=O)O)ccc12,c1ccc(Cn2ccc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.55,URAT1,,CHEMBL3691997
O=C(O)CNC(=O)c1ccc(O)cc1,c1ccccc1,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,4.6,OAT1,,CHEMBL500596
N#Cc1ccc(Oc2cnccc2SCc2ccc(-c3ccccc3C(=O)[O-])cc2)c2ccccc12.[Na+],c1ccc(-c2ccc(CSc3ccncc3Oc3cccc4ccccc34)cc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.82,URAT1,,CHEMBL5191628
O=C(c1ccnc2ccc(C3CCCCC3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccc(C3CCCCC3)cc12)N1CCCC1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.5,URAT1,,CHEMBL5537057
CC(C)(Sc1nc2ncccc2n1Cc1ccc(Br)c2ccccc12)C(=O)O,c1ccc2c(Cn3cnc4ncccc43)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.87,URAT1,,CHEMBL5199889
CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2OC(F)(F)F)c(=O)[nH]1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,5.31,URAT1,,CHEMBL5886087
O=C(c1cc(F)c(O)c(Cl)c1)N1CS(=O)(=O)c2ccccc21,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,4.47,URAT1,,CHEMBL4778323
O=C(Nc1ccccc1C(=O)O)c1cc(-c2ccc(Br)cc2)n(Cc2ccccn2)n1,O=C(Nc1ccccc1)c1cc(-c2ccccc2)n(Cc2ccccn2)n1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.35,URAT1,,CHEMBL6189721
Cc1cccc(C)c1Cn1cc(C(C)C)c2ccc(C(=O)O)cc21,c1ccc(Cn2ccc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.15,URAT1,,CHEMBL3692002
CC(Oc1nc2ncccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(-n3cnc4ncccc43)ccc(C3CC3)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.43,URAT1,,CHEMBL5191410
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1cc(F)cc(C(F)(F)F)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.0,URAT1,,CHEMBL3683326
N#Cc1ccc(-c2cnccc2SC2(C(=O)O)CCC2)n2cccc12,c1cc(-c2cnccc2SC2CCC2)n2cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.52,URAT1,,CHEMBL5900501
CC(C)(Cc1cc2cncc(-c3ccc(C#N)cc3)c2s1)C(=O)O,c1ccc(-c2cncc3ccsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.38,URAT1,,CHEMBL5749863
CC(C)=CCc1c(O)ccc2c1OC(c1ccc(O)cc1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,6.640000000000001,URAT1,,CHEMBL5618175
CCc1nn(Cc2c(C)cccc2C)c2cc(CC(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.3,URAT1,,CHEMBL3692032
Cc1cc2c(-c3ccc(C(=O)O)c(O)c3)cc(C#N)cc2o1,c1ccc(-c2cccc3occc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.16,URAT1,,CHEMBL5945779
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2oc(C(F)(F)F)cc2c1,c1ccc(-c2cccc3ccoc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.98,URAT1,,CHEMBL5597097
N#Cc1cc(C(=O)N2CCc3ccccc32)cc(Cl)c1O,O=C(c1ccccc1)N1CCc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,4.83,URAT1,,CHEMBL4744854
Cc1ccc(NS(=O)(=O)c2ccc(Oc3ccc(C#N)c(Cl)c3)c(C#N)c2)nc1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.63,URAT1,,CHEMBL3688186
CC(C)(Sc1ccncc1Oc1ccc(C#N)c2ccccc12)C(=O)[O-].[Na+],c1cncc(Oc2cccc3ccccc23)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.28,URAT1,,CHEMBL5179446
N#Cc1ccc(Nc2cnccc2SCc2cccc(C(=O)[O-])c2)c2ccccc12.[Na+],c1ccc(CSc2ccncc2Nc2cccc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.71,URAT1,,CHEMBL5176974
