smiles_raw,glide_score_xp,pose_status,compound_name,dock_title,source_file,canonical_smiles,inchikey_block1
CS(=O)(=O)c1cc2c(C#N)ccc(-c3cnccc3SC3(C(=O)[O-])CCC3)n2c1,-10.8663,Done,A479,A479,9DKB_glide-dock_XP_8000_343e.csv,CS(=O)(=O)c1cc2c(C#N)ccc(-c3cnccc3SC3(C(=O)[O-])CCC3)n2c1,GGNJARGIHZRPCI
Cn1cncc1CN1C[C@H]2CN(C(=O)c3ccc(Cl)o3)C[C@@]2(CCC(=O)[O-])C1,-10.8622,Done,D4521,D4521,9DKB_glide-dock_XP_8000_343e.csv,Cn1cncc1CN1C[C@H]2CN(C(=O)c3ccc(Cl)o3)C[C@@]2(CCC(=O)[O-])C1,ACXYGAGGPZZFBF
CCCc1ccc(Cn2c(Br)nnc2CC(C)(C)C(=O)[O-])c2ccccc12,-10.862,Done,A596,A596,9DKB_glide-dock_XP_8000_343e.csv,CCCc1ccc(Cn2c(Br)nnc2CC(C)(C)C(=O)[O-])c2ccccc12,WVUINBLAHWXBRX
N#Cc1cc(-c2ccc(C(=O)[O-])c(O)c2)c2occc2c1,-10.851,Done,A708,A708,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1cc(-c2ccc(C(=O)[O-])c(O)c2)c2occc2c1,JGLRTHVIDGSNOQ
COc1ccc(CCNC(=O)Cn2c(=O)c3sccc3n(Cc3ccc(F)cc3)c2=O)cc1OC,-10.8444,Done,D5717,D5717,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(CCNC(=O)Cn2c(=O)c3sccc3n(Cc3ccc(F)cc3)c2=O)cc1OC,ORLJQQSQHPAREH
N#Cc1cc2c(c(-c3ccc(C(=O)[O-])c(O)c3)c1)OCO2,-10.8368,Done,A104,A104,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1cc2c(c(-c3ccc(C(=O)[O-])c(O)c3)c1)OCO2,NAHVUCMYPWXJMC
N#Cc1ccc(Nc2cnccc2SCCCCC(=O)[O-])c2ccccc12,-10.8162,Done,A168,A168,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1ccc(Nc2cnccc2SCCCCC(=O)[O-])c2ccccc12,YSQAPAXTKGWFRA
Cc1cc2cc(C#N)c(NCCNC(=S)NCCCN3CCOCC3)nc2cc1C,-10.8146,Done,D5956,D5956,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc2cc(C#N)c(NCCNC(=S)NCCCN3CCOCC3)nc2cc1C,HZYMPQHYLSHNNP
C[NH+](C)[C@H](CNC(=O)c1ccc2c(c1)C(=O)c1ccccc1-2)c1cccc(F)c1,-10.7633,Done,D916,D916,9DKB_glide-dock_XP_8000_343e.csv,C[NH+](C)[C@H](CNC(=O)c1ccc2c(c1)C(=O)c1ccccc1-2)c1cccc(F)c1,QVUZTAPDBKKNFJ
COc1cccc(N(CCCC(=O)[O-])c2ccnc3ccc(C(F)(F)F)cc23)c1,-10.7504,Done,A512,A512,9DKB_glide-dock_XP_8000_343e.csv,COc1cccc(N(CCCC(=O)[O-])c2ccnc3ccc(C(F)(F)F)cc23)c1,IJZDSQLZDFAZCM
N#Cc1ccc(Oc2cnccc2SCc2ccccc2C(=O)[O-])c2ccccc12,-10.7476,Done,A6,A6,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1ccc(Oc2cnccc2SCc2ccccc2C(=O)[O-])c2ccccc12,WWKSVANHHUARFL
Cc1cn(Cc2nc(CCc3ccccc3)nn2-c2ccccc2)c(=O)[nH]c1=O,-10.7314,Done,D6585,D6585,9DKB_glide-dock_XP_8000_343e.csv,Cc1cn(Cc2nc(CCc3ccccc3)nn2-c2ccccc2)c(=O)[nH]c1=O,PZLYITYNHOERIC
COc1cccc([C@@H]2CCCCN2C(=O)Cn2cc(NC(=O)c3ccc4c(c3)OCO4)cn2)c1,-10.7168,Done,D2653,D2653,9DKB_glide-dock_XP_8000_343e.csv,COc1cccc([C@@H]2CCCCN2C(=O)Cn2cc(NC(=O)c3ccc4c(c3)OCO4)cn2)c1,YSCQLYXONWKOOE
Cc1cc(C)c(Cn2nc(C)c3ccc(CC(=O)[O-])cc32)c(C)c1,-10.7165,Done,A777,A777,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(C)c(Cn2nc(C)c3ccc(CC(=O)[O-])cc32)c(C)c1,BJDROGLKPJEXEV
N#Cc1ccc(Oc2cnccc2SCCCC(=O)[O-])c2ccccc12,-10.7067,Done,A51,A51,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1ccc(Oc2cnccc2SCCCC(=O)[O-])c2ccccc12,UQEXNSNHSXXPFI
Cc1cccc(N(CCCC(=O)[O-])c2ccnc3ccc(C(F)(F)F)cc23)c1,-10.7048,Done,A822,A822,9DKB_glide-dock_XP_8000_343e.csv,Cc1cccc(N(CCCC(=O)[O-])c2ccnc3ccc(C(F)(F)F)cc23)c1,USVJXPIOHIZRGG
O=C([O-])CCCc1nnc(Br)n1Cc1ccc(Br)c2ccccc12,-10.6965,Done,A363,A363,9DKB_glide-dock_XP_8000_343e.csv,O=C([O-])CCCc1nnc(Br)n1Cc1ccc(Br)c2ccccc12,AQBOAPULXOTWNM
CC(C)c1ccc(CN(C(=O)COC(=O)c2c(F)cc([O-])cc2F)C2CC2)cc1,-10.6908,Done,D1108,D1108,9DKB_glide-dock_XP_8000_343e.csv,CC(C)c1ccc(CN(C(=O)COC(=O)c2c(F)cc([O-])cc2F)C2CC2)cc1,YLTVZNYEXAJTIR
Cc1noc([C@@]23CN(C(=O)CCO)C[C@@H]2CC[N@@H+](CCCO)C3)n1,-10.6805,Done,D4648,D4648,9DKB_glide-dock_XP_8000_343e.csv,Cc1noc([C@@]23CN(C(=O)CCO)C[C@@H]2CC[N@@H+](CCCO)C3)n1,BSHHPNBVNWRGPO
N#Cc1cc(-c2ccc(C(=O)[O-])c(O)c2)c2[nH]ccc2c1,-10.6785,Done,A640,A640,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1cc(-c2ccc(C(=O)[O-])c(O)c2)c2[nH]ccc2c1,YOJAFHZWYBMPHF
O=C(c1cc(=O)[nH]c2cc(F)ccc12)N1CCC(c2cc(=O)[nH]cn2)CC1,-10.6709,Done,D1997,D1997,9DKB_glide-dock_XP_8000_343e.csv,O=C(c1cc(=O)[nH]c2cc(F)ccc12)N1CCC(c2cc(=O)[nH]cn2)CC1,HIUNABOHXUWXND
CC[NH+](CC)Cc1ccc(CNC(=O)c2ccc(=O)n(CCOc3ccccc3)n2)cc1,-10.6634,Done,D7555,D7555,9DKB_glide-dock_XP_8000_343e.csv,CC[NH+](CC)Cc1ccc(CNC(=O)c2ccc(=O)n(CCOc3ccccc3)n2)cc1,NFVPXLVWNUKSSU
CCCn1c(N)c(C(=O)COC(=O)c2cc(-c3cccs3)nc3ccccc23)c(=O)[nH]c1=O,-10.6629,Done,D4248,D4248,9DKB_glide-dock_XP_8000_343e.csv,CCCn1c(N)c(C(=O)COC(=O)c2cc(-c3cccs3)nc3ccccc23)c(=O)[nH]c1=O,NAJPCUNGYRTCSP
[NH3+][C@@H]1CCO[C@@H]([C@@H]2CCCN(C(=O)c3nn(-c4cccc(Cl)c4F)c4c3CCC4)C2)C1,-10.6487,Done,D468,D468,9DKB_glide-dock_XP_8000_343e.csv,[NH3+][C@@H]1CCO[C@@H]([C@@H]2CCCN(C(=O)c3nn(-c4cccc(Cl)c4F)c4c3CCC4)C2)C1,ISBOCBLBHGOZHY
O=C([O-])CCCN(c1cccc(F)c1)c1ccnc2ccc(Br)cc12,-10.6409,Done,A312,A312,9DKB_glide-dock_XP_8000_343e.csv,O=C([O-])CCCN(c1cccc(F)c1)c1ccnc2ccc(Br)cc12,MZLSCRUAFCXORM
CS(=O)(=O)[N-]C(=O)CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12,-10.6334,Done,A472,A472,9DKB_glide-dock_XP_8000_343e.csv,CS(=O)(=O)[N-]C(=O)CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12,AEMQDNODGDIGHR
Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1C(=O)NCCc1cnn(-c2ccccc2)c1,-10.6313,Done,D1294,D1294,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1C(=O)NCCc1cnn(-c2ccccc2)c1,GRDGWMDDTWGXFG
Cc1cc2cc(C#N)cc(-c3ccc(C(=O)[O-])c(O)c3)c2o1,-10.6292,Done,A729,A729,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc2cc(C#N)cc(-c3ccc(C(=O)[O-])c(O)c3)c2o1,AOARHEAWEGHBJL
N#Cc1ccc(-c2cnccc2S[C@H]2C[C@H](C(=O)[O-])C2)c2ccccc12,-10.6243,Done,A199,A199,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1ccc(-c2cnccc2S[C@H]2C[C@H](C(=O)[O-])C2)c2ccccc12,MHHDZSYGGKYQML
[O-][n+]1ccccc1Oc1nc(-c2cccnc2)nc2sc(-c3ccccc3)cc12,-10.6233,Done,D2710,D2710,9DKB_glide-dock_XP_8000_343e.csv,[O-][n+]1ccccc1Oc1nc(-c2cccnc2)nc2sc(-c3ccccc3)cc12,CHJNOHYDFCCLAH
O=C([O-])C/C=C/Cc1c(O)ccc2c1O[C@@H](c1csc3ccccc13)CC2=O,-10.6229,Done,A75,A75,9DKB_glide-dock_XP_8000_343e.csv,O=C([O-])C/C=C/Cc1c(O)ccc2c1O[C@@H](c1csc3ccccc13)CC2=O,ODWCZHRKVIGPQU
CCn1cc(C(=O)NCCC(=O)N[C@H](CO)Cc2ccccc2)c(=O)c2cc3c(cc21)OCO3,-10.6131,Done,D5345,D5345,9DKB_glide-dock_XP_8000_343e.csv,CCn1cc(C(=O)NCCC(=O)N[C@H](CO)Cc2ccccc2)c(=O)c2cc3c(cc21)OCO3,AGHRPOLVDQPZSO
Cc1cc(C)cc(N2C(=O)CS(=O)(=O)[C@]23C(=O)N(Cc2cccc(F)c2)c2ccccc23)c1,-10.6085,Done,D84,D84,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(C)cc(N2C(=O)CS(=O)(=O)[C@]23C(=O)N(Cc2cccc(F)c2)c2ccccc23)c1,AYWODYRAIAFUOL
O=C([O-])c1ccc(-c2cncc(Nc3ccc(Cl)cc3)c2)cc1O,-10.6063,Done,A401,A401,9DKB_glide-dock_XP_8000_343e.csv,O=C([O-])c1ccc(-c2cncc(Nc3ccc(Cl)cc3)c2)cc1O,LLVKXIGPGHPNCY
CSc1ccc(C(=O)[C@@H]2CCC[N@@H+](Cc3cn(CC(N)=O)c4ccccc34)C2)cc1,-10.5854,Done,D6042,D6042,9DKB_glide-dock_XP_8000_343e.csv,CSc1ccc(C(=O)[C@@H]2CCC[N@@H+](Cc3cn(CC(N)=O)c4ccccc34)C2)cc1,DDXUCNKGWNDEKK
CCCCOc1cccc([C@@H]2C(C(=O)c3ccc(C)o3)=C([O-])C(=O)N2CCCN2CCOCC2)c1,-10.5814,Done,D50,D50,9DKB_glide-dock_XP_8000_343e.csv,CCCCOc1cccc([C@@H]2C(C(=O)c3ccc(C)o3)=C([O-])C(=O)N2CCCN2CCOCC2)c1,RQOGNVAVMGANHH
COc1ccc(-c2oc3nc[n+](CCO)c(N)c3c2-c2ccc(OC)cc2)cc1,-10.5794,Done,D874,D874,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(-c2oc3nc[n+](CCO)c(N)c3c2-c2ccc(OC)cc2)cc1,HHBPWVJYNANBOX
Cn1c(=O)[nH]c(=O)c2c1nc(N/N=C/c1ccc(F)cc1)n2C[C@H](O)COc1ccc(Cl)cc1,-10.5755,Done,D7381,D7381,9DKB_glide-dock_XP_8000_343e.csv,Cn1c(=O)[nH]c(=O)c2c1nc(N/N=C/c1ccc(F)cc1)n2C[C@H](O)COc1ccc(Cl)cc1,CXMRYFUXQORAHF
O=C1C[C@@H](C(=O)NCCCc2nc3cc(Cl)ccc3[nH]2)c2cc(F)ccc2N1,-10.5741,Done,D597,D597,9DKB_glide-dock_XP_8000_343e.csv,O=C1C[C@@H](C(=O)NCCCc2nc3cc(Cl)ccc3[nH]2)c2cc(F)ccc2N1,IARNGTDWUVLZKT
COCCNC(=O)c1coc(CN(Cc2ccc3c(c2)OCO3)Cc2ccc3c(c2)OCO3)n1,-10.5696,Done,D4423,D4423,9DKB_glide-dock_XP_8000_343e.csv,COCCNC(=O)c1coc(CN(Cc2ccc3c(c2)OCO3)Cc2ccc3c(c2)OCO3)n1,JOBBMXDFQMDACG
CN(CC(=O)NCc1ccco1)C(=O)c1cccc(CSc2ccc(Cl)cc2)c1,-10.563,Done,D3691,D3691,9DKB_glide-dock_XP_8000_343e.csv,CN(CC(=O)NCc1ccco1)C(=O)c1cccc(CSc2ccc(Cl)cc2)c1,DIVMMMPEHSERFZ
O=C(C1=NN(Cc2ccccc2)C(=O)CC1)N(Cc1ccccc1)C[C@H](O)c1ccco1,-10.5556,Done,D4567,D4567,9DKB_glide-dock_XP_8000_343e.csv,O=C(C1=NN(Cc2ccccc2)C(=O)CC1)N(Cc1ccccc1)C[C@H](O)c1ccco1,MMWGMRDVRHUXFN
Cc1ccccc1Cn1c(=O)n(Cc2ccc(C(=O)NCc3ccco3)cc2)c(=O)c2ccccc21,-10.5499,Done,D6683,D6683,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccccc1Cn1c(=O)n(Cc2ccc(C(=O)NCc3ccco3)cc2)c(=O)c2ccccc21,CVCVAMNZBVLOGM
Cc1cccc(C)c1CN1CC(C)(C)c2ccc(CC(=O)[O-])cc21,-10.5405,Done,A799,A799,9DKB_glide-dock_XP_8000_343e.csv,Cc1cccc(C)c1CN1CC(C)(C)c2ccc(CC(=O)[O-])cc21,ZAGLHAIDTVHBTF
N#Cc1cc(C(=O)N2CCc3ccccc32)cc(C2CC2)c1[O-],-10.5386,Done,A713,A713,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1cc(C(=O)N2CCc3ccccc32)cc(C2CC2)c1[O-],IDFVKHYGGMVVKO
O=C1Cc2cc(C(=O)CSc3nnc(-c4ccccc4)c4ccccc34)ccc2N1,-10.536,Done,D6048,D6048,9DKB_glide-dock_XP_8000_343e.csv,O=C1Cc2cc(C(=O)CSc3nnc(-c4ccccc4)c4ccccc34)ccc2N1,REXRDJCUYNJGOW
O=C(CN(Cc1cccs1)C(=O)CN1C(=O)COc2ccccc21)NCc1ccco1,-10.5347,Done,D2062,D2062,9DKB_glide-dock_XP_8000_343e.csv,O=C(CN(Cc1cccs1)C(=O)CN1C(=O)COc2ccccc21)NCc1ccco1,LYGXRMXSEPNATM
O=C(Nc1ccc(C(=O)N2CCCC2)cc1)[C@@H]1CCCN1C(=O)c1ccc2ccccc2c1[O-],-10.5336,Done,D3165,D3165,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1ccc(C(=O)N2CCCC2)cc1)[C@@H]1CCCN1C(=O)c1ccc2ccccc2c1[O-],YVAFPIQHZQYODW
CCNC(=O)COc1ccc(CNc2cccc(CC[NH+]3CCCC3)c2)cc1OC,-10.5232,Done,D7162,D7162,9DKB_glide-dock_XP_8000_343e.csv,CCNC(=O)COc1ccc(CNc2cccc(CC[NH+]3CCCC3)c2)cc1OC,ANNLTMFKUQGXAD
O=C1CCCC[C@]2(CN(C(=O)c3ccnc(Cc4ccccc4)c3)C[C@H]2c2ccccc2)N1,-10.5062,Done,D5959,D5959,9DKB_glide-dock_XP_8000_343e.csv,O=C1CCCC[C@]2(CN(C(=O)c3ccnc(Cc4ccccc4)c3)C[C@H]2c2ccccc2)N1,IWDXBPQWDCIGFJ
N#Cc1cc(C(=O)N2CSc3ccccc32)cc(C(F)(F)F)c1[O-],-10.5042,Done,A718,A718,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1cc(C(=O)N2CSc3ccccc32)cc(C(F)(F)F)c1[O-],ZMYHQWPKHSCITJ
O=c1cc(CSc2nc3ccsc3c(=O)n2CCc2ccccc2)c2ccc(O)cc2o1,-10.4956,Done,D4880,D4880,9DKB_glide-dock_XP_8000_343e.csv,O=c1cc(CSc2nc3ccsc3c(=O)n2CCc2ccccc2)c2ccc(O)cc2o1,XYYPMNXGQCUMJR
CCc1cc2c(C(=O)c3cc(Br)c([O-])c(Br)c3)c(OC)ccc2o1,-10.4951,Done,A611,A611,9DKB_glide-dock_XP_8000_343e.csv,CCc1cc2c(C(=O)c3cc(Br)c([O-])c(Br)c3)c(OC)ccc2o1,NGZJITNNZBCMAC
CC(C)CN1C[C@@H](OCc2cccc(F)c2)CN(C(=O)CCc2ccccn2)CC1=O,-10.4874,Done,D4593,D4593,9DKB_glide-dock_XP_8000_343e.csv,CC(C)CN1C[C@@H](OCc2cccc(F)c2)CN(C(=O)CCc2ccccn2)CC1=O,BDKSBYBKVFDJJH
Cc1ccc(C)c(Cn2c(CCCNC(=O)Cc3ccccc3)nc3ccccc32)c1,-10.4812,Done,D269,D269,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(C)c(Cn2c(CCCNC(=O)Cc3ccccc3)nc3ccccc32)c1,AVWIXKNPJPJDDL
Cc1nn(Cc2csc3ccc(Cl)cc23)c2cc(CCC(=O)[O-])ccc12,-10.4801,Done,A618,A618,9DKB_glide-dock_XP_8000_343e.csv,Cc1nn(Cc2csc3ccc(Cl)cc23)c2cc(CCC(=O)[O-])ccc12,ZRQLKFDHIHSQAR
Cc1c(C)n(C(=O)c2ccc([O-])c(C#N)c2)c2ccccc12,-10.4778,Done,A765,A765,9DKB_glide-dock_XP_8000_343e.csv,Cc1c(C)n(C(=O)c2ccc([O-])c(C#N)c2)c2ccccc12,IZHCIMXUFBNRJO
N#Cc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C2CC2)c1[O-],-10.4751,Done,A717,A717,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C2CC2)c1[O-],HJNASESSRLKUIE
Cc1ccccc1-c1nc(CC(=O)N2CCN(C(=O)C(c3ccccc3)c3ccccc3)[C@@H](C)C2)no1,-10.4718,Done,D6870,D6870,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccccc1-c1nc(CC(=O)N2CCN(C(=O)C(c3ccccc3)c3ccccc3)[C@@H](C)C2)no1,GCZSFLZSQCZMIA
O=C([O-])CCCN(c1cccc(F)c1)c1ccnc2ccccc12,-10.4686,Done,A315,A315,9DKB_glide-dock_XP_8000_343e.csv,O=C([O-])CCCN(c1cccc(F)c1)c1ccnc2ccccc12,RGEWSWOCHFIJPV
O=C(COC(=O)c1cc(-c2cccc3ccccc23)nc2ccccc12)N[C@@H]1CCS(=O)(=O)C1,-10.4664,Done,D6436,D6436,9DKB_glide-dock_XP_8000_343e.csv,O=C(COC(=O)c1cc(-c2cccc3ccccc23)nc2ccccc12)N[C@@H]1CCS(=O)(=O)C1,AMNUJKRUNJBERI
C[C@H](NC(=O)Cc1c(Cl)cccc1Cl)c1ccc(CCC(=O)[O-])cn1,-10.4606,Done,A529,A529,9DKB_glide-dock_XP_8000_343e.csv,C[C@H](NC(=O)Cc1c(Cl)cccc1Cl)c1ccc(CCC(=O)[O-])cn1,PFHVKUUFQGUAPN
COc1ccc(CCN(C(=S)Nc2ccccc2)[C@@H]2CC(=O)N(c3ccccc3)C2=O)cc1,-10.4558,Done,D3098,D3098,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(CCN(C(=S)Nc2ccccc2)[C@@H]2CC(=O)N(c3ccccc3)C2=O)cc1,FLKSMDIFWSKUAI
O=C(OCc1cc(=O)oc2cc3c(cc12)CCC3)C1(c2ccc(F)cc2)CCCC1,-10.4416,Done,D7559,D7559,9DKB_glide-dock_XP_8000_343e.csv,O=C(OCc1cc(=O)oc2cc3c(cc12)CCC3)C1(c2ccc(F)cc2)CCCC1,UKJIBQMIUGZDAN
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)[N-]c2cscn2)cc1Cl,-10.4396,Done,A19,A19,9DKB_glide-dock_XP_8000_343e.csv,Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)[N-]c2cscn2)cc1Cl,AHEBTLJOUAFUNN
O=C([O-])CCCN(c1cccc(Br)c1)c1ccnc2ccc(C(F)(F)F)cc12,-10.438,Done,A359,A359,9DKB_glide-dock_XP_8000_343e.csv,O=C([O-])CCCN(c1cccc(Br)c1)c1ccnc2ccc(C(F)(F)F)cc12,DSYHPCXKDVITHU
O=C(Nc1cc(Cl)ccc1N1CCOCC1)[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O,-10.4319,Done,D1778,D1778,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1cc(Cl)ccc1N1CCOCC1)[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O,XWFPOXFZNCHUEC
CC(=O)NCc1ccc(-c2csc(NC(=O)c3occc3CS(=O)(=O)c3ccccc3)n2)cc1,-10.4232,Done,D3204,D3204,9DKB_glide-dock_XP_8000_343e.csv,CC(=O)NCc1ccc(-c2csc(NC(=O)c3occc3CS(=O)(=O)c3ccccc3)n2)cc1,BNCBIHBXCNMEFE
O=C(NCc1ccccn1)c1nn(CCc2ccccc2)c2c1C[N@@H+](C1CCCC1)CC2,-10.4178,Done,D1227,D1227,9DKB_glide-dock_XP_8000_343e.csv,O=C(NCc1ccccn1)c1nn(CCc2ccccc2)c2c1C[N@@H+](C1CCCC1)CC2,NJRHPKOVHCODKD
Cc1cc(C[N@H+](CC2CCOCC2)[C@H](C)c2cccnc2)ccc1-n1cncn1,-10.4174,Done,D1990,D1990,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(C[N@H+](CC2CCOCC2)[C@H](C)c2cccnc2)ccc1-n1cncn1,CHHSHSZOBOZISI
O=C(NCCCN1CCCC1=O)[C@H](C1CCCC1)[NH+]1CCN(C(=S)Nc2ccc(F)cc2)CC1,-10.4133,Done,D5498,D5498,9DKB_glide-dock_XP_8000_343e.csv,O=C(NCCCN1CCCC1=O)[C@H](C1CCCC1)[NH+]1CCN(C(=S)Nc2ccc(F)cc2)CC1,TULHKCJATDATCC
O=C(C1CC1)N(Cc1ccncc1)Cc1cccc(OCCc2ccc(F)cc2)c1,-10.4094,Done,D414,D414,9DKB_glide-dock_XP_8000_343e.csv,O=C(C1CC1)N(Cc1ccncc1)Cc1cccc(OCCc2ccc(F)cc2)c1,BTXUVEMQTBQQMF
Cc1ccccc1/C=N/n1c(N)c(C(=O)NCCCc2ccccc2)c2[nH+]c3ccccc3nc21,-10.4021,Done,D6292,D6292,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccccc1/C=N/n1c(N)c(C(=O)NCCCc2ccccc2)c2[nH+]c3ccccc3nc21,BXDWKIQWDFYUIQ
C[C@H](CCc1ccccc1F)C(=O)N1CCC[N@H+](CC(N)=O)CC1,-10.4015,Done,D4990,D4990,9DKB_glide-dock_XP_8000_343e.csv,C[C@H](CCc1ccccc1F)C(=O)N1CCC[N@H+](CC(N)=O)CC1,ALRNBWLIVSHQOW
CSc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C#N)c1[O-],-10.395,Done,A480,A480,9DKB_glide-dock_XP_8000_343e.csv,CSc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C#N)c1[O-],SBCRKZJEEDTVFK
Cc1ccc(C2=NN(C(=O)CO/N=C/c3cccc([N+](=O)[O-])c3)[C@@H](c3ccco3)C2)cc1,-10.3934,Done,D5141,D5141,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(C2=NN(C(=O)CO/N=C/c3cccc([N+](=O)[O-])c3)[C@@H](c3ccco3)C2)cc1,JLHIXOUIZKVVCR
O=C(C[C@@]1(O)C(=O)Nc2ccccc21)c1ccc2c3c(cccc13)CC2,-10.392,Done,D4537,D4537,9DKB_glide-dock_XP_8000_343e.csv,O=C(C[C@@]1(O)C(=O)Nc2ccccc21)c1ccc2c3c(cccc13)CC2,LTIQTERRJHMOPB
COc1ccccc1CN(CC(=O)[O-])C(=O)CCn1c(C2CCCCC2)nc2ccccc21,-10.3869,Done,D4284,D4284,9DKB_glide-dock_XP_8000_343e.csv,COc1ccccc1CN(CC(=O)[O-])C(=O)CCn1c(C2CCCCC2)nc2ccccc21,NMAJJTQOVOCGKQ
C[C@H]1CC[N@H+]([C@H](c2cccc(F)c2)c2oc3ccccc3c2NC(=O)c2ccco2)CC1,-10.3825,Done,D428,D428,9DKB_glide-dock_XP_8000_343e.csv,C[C@H]1CC[N@H+]([C@H](c2cccc(F)c2)c2oc3ccccc3c2NC(=O)c2ccco2)CC1,JGPZBCXLXNRZFS
Cc1ccc(C(=O)N2CCC3(CC2)CNC(=O)C3)c2ccccc12,-10.3804,Done,D768,D768,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(C(=O)N2CCC3(CC2)CNC(=O)C3)c2ccccc12,CNZORYIDNJJXIA
CSc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(Cl)c1[O-],-10.3767,Done,A481,A481,9DKB_glide-dock_XP_8000_343e.csv,CSc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(Cl)c1[O-],WTDNIIPBZKOONK
O=C(CC[C@@H]1C(=O)Nc2ccccc21)NCc1cc(Cl)cc2c1OCOC2,-10.3732,Done,D6639,D6639,9DKB_glide-dock_XP_8000_343e.csv,O=C(CC[C@@H]1C(=O)Nc2ccccc21)NCc1cc(Cl)cc2c1OCOC2,AMRYLCLJZPDIHW
C[C@]1(NC(=O)CCCc2c[nH]c3ccccc23)CC2(CC[NH2+]CC2)OC[C@@H]1O,-10.3669,Done,D5917,D5917,9DKB_glide-dock_XP_8000_343e.csv,C[C@]1(NC(=O)CCCc2c[nH]c3ccccc23)CC2(CC[NH2+]CC2)OC[C@@H]1O,AVUKMMNLUNNLNT
CC(C)n1c(S[C@@H](C)c2nc(N)nc(Nc3ccccc3)n2)nc2ccccc2c1=O,-10.3635,Done,D6736,D6736,9DKB_glide-dock_XP_8000_343e.csv,CC(C)n1c(S[C@@H](C)c2nc(N)nc(Nc3ccccc3)n2)nc2ccccc2c1=O,XDSCCCXEDQRQMY
N#Cc1ccc(SC2(C(=O)[O-])CCC2)c2ccccc12,-10.3588,Done,A10,A10,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1ccc(SC2(C(=O)[O-])CCC2)c2ccccc12,ZXLPEHDPHSNVTC
N#Cc1ccc(Nc2cnccc2Sc2cccc([N+](=O)[O-])c2CC(=O)[O-])c2ccccc12,-10.3569,Done,A176,A176,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1ccc(Nc2cnccc2Sc2cccc([N+](=O)[O-])c2CC(=O)[O-])c2ccccc12,GZQQRZJGFWOGAT
COc1cccc(F)c1Oc1ccc(S(=O)(=O)[N-]c2ccc(F)cn2)cc1C#N,-10.3555,Done,A511,A511,9DKB_glide-dock_XP_8000_343e.csv,COc1cccc(F)c1Oc1ccc(S(=O)(=O)[N-]c2ccc(F)cn2)cc1C#N,KEPDXMIUOWWDOT
O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)N(Cc1ccccc1)Cc1ccco1,-10.3527,Done,D4626,D4626,9DKB_glide-dock_XP_8000_343e.csv,O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)N(Cc1ccccc1)Cc1ccco1,DIFHIQPLANUTKV
